Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
65.68,32.0625,0,0,77,2,63,75,50,0.12,0.02,0.55,0.25,0.06,1,9.11579582397826
49.63,35.322265625,0,0,22,20,76,17,9,0.12,0.02,0.55,0.25,0.06,1,3.61942565103527
27.79,88.048828125,0,0,69,95,0,51,81,0.12,0.02,0.55,0.25,0.06,1,3.38406235794537
51.97,39.091796875,0,0,61,72,29,92,71,0.12,0.02,0.55,0.25,0.06,1,5.23038520500995
46.5,44.31640625,0,0,54,14,37,67,44,0.12,0.02,0.55,0.25,0.06,1,3.85720411199145
54.3,58.5576171875,0,0,43,62,51,65,60,0.12,0.02,0.55,0.25,0.06,1,1.50098002701998
69.35,49.4326171875,0,0,81,52,91,32,9,0.12,0.02,0.55,0.25,0.06,1,3.95220580289606
54.5,88.65625,0,0,30,11,83,5,63,0.12,0.02,0.55,0.25,0.06,1,9.3034674100345
42.84,58.1005859375,0,0,55,82,20,86,35,0.12,0.02,0.55,0.25,0.06,1,1.7868001080351
67.27,51.16015625,0,0,75,30,88,33,17,0.12,0.02,0.55,0.25,0.06,1,2.24267657392193
55.99,50.453125,18.4671507617187,18.4671507617187,39,9,82,15,38,0.12,0.02,0.55,0.25,0.06,0,4.26445722999051
60.81,69.27734375,34.8823552526855,16.4152044909668,94,99,46,83,25,0.12,0.02,0.55,0.25,0.06,0,3.16140723298304
53.14,53.9609375,54.8486583337402,19.9663030810547,60,90,53,59,4,0.12,0.02,0.55,0.25,0.06,0,2.45542954502162
34.4,35.86328125,74.7415987329101,19.8929403991699,36,8,31,33,77,0.12,0.02,0.55,0.25,0.06,0,7.36288187699392
36.49,26.9658203125,90.2060987969208,15.4645000640106,4,43,31,64,35,0.12,0.02,0.55,0.25,0.06,0,5.90819045202807
68.56,55.4697265625,101.638335863495,11.4322370665741,4,88,76,88,42,0.12,0.02,0.55,0.25,0.06,0,3.45703998196404
49.64,39.2294921875,116.219402217789,14.5810663542938,61,51,60,26,30,0.12,0.02,0.55,0.25,0.06,0,5.61854336992837
31.58,27.671875,135.455730167007,19.2363279492188,3,30,24,56,57,0.12,0.02,0.55,0.25,0.06,0,5.02793685393408
36.18,57.947265625,135.455730167007,0,48,29,6,98,34,0.12,0.02,0.55,0.25,0.06,0,1.82090252300259
43.28,61.9345703125,138.056080489807,2.60035032279968,50,98,44,32,52,0.12,0.02,0.55,0.25,0.06,0,2.35459327604622
28.69,47.259765625,138.056080489807,0,58,85,7,46,78,0.12,0.02,0.55,0.25,0.06,1,3.47790857299697
24.13,32.66015625,138.056080489807,0,72,59,4,35,56,0.12,0.02,0.55,0.25,0.06,1,9.00054879195523
45.77,15.541015625,138.056080489807,0,30,51,67,16,5,0.12,0.02,0.55,0.25,0.06,1,3.80061673000455
38.67,39.6669921875,138.056080489807,0,34,11,18,89,37,0.12,0.02,0.55,0.25,0.06,1,1.67041436408181
31.51,42.166015625,138.056080489807,0,22,75,11,74,47,0.12,0.02,0.55,0.25,0.06,1,1.24300881300587
33.95,18.7451171875,138.056080489807,0,60,15,18,65,5,0.12,0.02,0.55,0.25,0.06,1,2.34555535996333
31.75,50.5185546875,138.056080489807,0,25,54,23,38,92,0.12,0.02,0.55,0.25,0.06,1,1.16356092400383
47.58,46.0869140625,138.056080489807,0,93,57,53,1,98,0.12,0.02,0.55,0.25,0.06,1,1.05371668294538
64.7,47.84765625,138.056080489807,0,57,79,56,88,58,0.12,0.02,0.55,0.25,0.06,1,2.0436618210515
50.32,42.537109375,138.056080489807,0,71,15,43,69,10,0.12,0.02,0.55,0.25,0.06,1,3.793289160938
54.71,44.00390625,152.325058320618,14.2689778308105,44,17,51,82,9,0.12,0.02,0.55,0.25,0.06,0,2.00410066207405
50.83,51.564453125,172.298087250977,19.9730289303589,80,57,59,20,44,0.12,0.02,0.55,0.25,0.06,0,1.59354572405573
21.02,13.8701171875,189.742046039352,17.4439587883759,30,4,3,45,74,0.12,0.02,0.55,0.25,0.06,0,2.15991783398204
41.45,44.330078125,209.327303539047,19.5852574996948,56,39,17,84,60,0.12,0.02,0.55,0.25,0.06,0,0.887048244010657
67.28,38.7900390625,209.327303539047,0,78,85,60,78,62,0.12,0.02,0.55,0.25,0.06,0,0.578270834987052
26.2,54.35546875,209.327303539047,0,2,75,18,46,51,0.12,0.02,0.55,0.25,0.06,0,3.11448071908671
22.14,62.513671875,209.327303539047,0,48,84,17,1,85,0.12,0.02,0.55,0.25,0.06,0,1.33052800095174
37.94,46.37109375,225.773136447983,16.4458329089355,74,46,42,12,34,0.12,0.02,0.55,0.25,0.06,0,2.30765984603204
15.59,39.875,225.773136447983,0,9,72,8,21,57,0.12,0.02,0.55,0.25,0.06,0,0.676327346009202
58.09,27.73046875,225.773136447983,0,29,66,80,35,9,0.12,0.02,0.55,0.25,0.06,0,3.96616282197647
56.51,52.583984375,225.773136447983,0,81,78,39,86,38,0.12,0.02,0.55,0.25,0.06,1,3.53122215706389
62.07,58.6455078125,225.773136447983,0,26,83,74,51,64,0.12,0.02,0.55,0.25,0.06,1,9.82914463791531
70.89,70.4541015625,225.773136447983,0,21,90,97,32,87,0.12,0.02,0.55,0.25,0.06,1,1.48132209898904
11.45,33.4013671875,225.773136447983,0,31,3,5,18,7,0.12,0.02,0.55,0.25,0.06,1,9.41373433498666
38.35,41.6689453125,225.773136447983,0,26,91,46,13,81,0.12,0.02,0.55,0.25,0.06,1,1.74115186708514
63.15,33.837890625,225.773136447983,0,40,2,86,27,71,0.12,0.02,0.55,0.25,0.06,1,2.06331063492689
68.96,80.6552734375,225.773136447983,0,36,79,84,54,56,0.12,0.02,0.55,0.25,0.06,1,1.77244800596964
43.94,44.515625,225.773136447983,0,12,38,43,51,89,0.12,0.02,0.55,0.25,0.06,1,3.23671658802778
59.18,52.5654296875,225.773136447983,0,30,40,79,41,18,0.12,0.02,0.55,0.25,0.06,1,1.62513362395111
40.65,38.595703125,225.773136447983,0,84,57,6,99,23,0.12,0.02,0.55,0.25,0.06,1,3.80804379296023
72.73,55.2060546875,230.418703482208,4.64556703422546,61,37,80,63,82,0.12,0.02,0.55,0.25,0.06,0,1.18647415097803
64.78,60.69140625,249.582873539581,19.164170057373,29,27,60,94,71,0.12,0.02,0.55,0.25,0.06,0,3.54555736994371
56.99,56.2373046875,269.554546027908,19.971672488327,26,12,46,97,68,0.12,0.02,0.55,0.25,0.06,0,4.79981817502994
81.11,70.20703125,283.610809649734,14.0562636218262,19,5,95,86,83,0.12,0.02,0.55,0.25,0.06,0,1.99483960994985
