Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
65.68,60.5107421875,0,0,77,2,63,75,50,0.12,0.02,0.55,0.25,0.06,1,9.42586920902249
49.63,59.9033203125,0,0,22,20,76,17,9,0.12,0.02,0.55,0.25,0.06,1,0.000801082001999021
27.79,69.1796875,0,0,69,95,0,51,81,0.12,0.02,0.55,0.25,0.06,1,7.22580453898991
51.97,50.658203125,0,0,61,72,29,92,71,0.12,0.02,0.55,0.25,0.06,1,5.70712474000175
46.5,38.4375,0,0,54,14,37,67,44,0.12,0.02,0.55,0.25,0.06,1,7.71410275599919
54.3,48.0185546875,0,0,43,62,51,65,60,0.12,0.02,0.55,0.25,0.06,1,3.94245581101859
69.35,55.1123046875,0,0,81,52,91,32,9,0.12,0.02,0.55,0.25,0.06,1,5.17451507298392
54.5,29.4111328125,0,0,30,11,83,5,63,0.12,0.02,0.55,0.25,0.06,1,2.7716887529823
42.84,52.6689453125,0,0,55,82,20,86,35,0.12,0.02,0.55,0.25,0.06,1,4.32338341002469
67.27,64.1611328125,0,0,75,30,88,33,17,0.12,0.02,0.55,0.25,0.06,1,3.32371383698774
55.99,44.466796875,13.3607894869995,13.3607894869995,39,9,82,15,38,0.12,0.02,0.55,0.25,0.06,0,9.66022875899216
60.81,44.466796875,20.005775067749,6.64498558074951,94,99,46,83,25,0.12,0.02,0.55,0.25,0.06,0,6.50312103601755
53.14,60.076171875,37.600251053772,17.594475986023,60,90,53,59,4,0.12,0.02,0.55,0.25,0.06,0,0.000558019004529342
34.4,35.1455078125,57.572461958847,19.9722109050751,36,8,31,33,77,0.12,0.02,0.55,0.25,0.06,0,7.6270925559802
36.49,9.4765625,57.572461958847,0,4,43,31,64,35,0.12,0.02,0.55,0.25,0.06,0,4.29771075901226
68.56,18.5029296875,57.572461958847,0,4,88,76,88,42,0.12,0.02,0.55,0.25,0.06,0,8.76930315297795
49.64,52.1669921875,77.2531774830627,19.6807155242157,61,51,60,26,30,0.12,0.02,0.55,0.25,0.06,0,9.91315163599211
31.58,1.5029296875,77.2531774830627,0,3,30,24,56,57,0.12,0.02,0.55,0.25,0.06,0,2.65643930999795
36.18,22.0986328125,87.3389323896027,10.0857549065399,48,29,6,98,34,0.12,0.02,0.55,0.25,0.06,0,16.6366253249871
43.28,46.0283203125,106.961269162598,19.622336772995,50,98,44,32,52,0.12,0.02,0.55,0.25,0.06,0,4.68924615602009
28.69,30.2978515625,106.961269162598,0,58,85,7,46,78,0.12,0.02,0.55,0.25,0.06,1,8.18875773297623
24.13,26.8427734375,106.961269162598,0,72,59,4,35,56,0.12,0.02,0.55,0.25,0.06,1,4.5336362470116
45.77,41.583984375,106.961269162598,0,30,51,67,16,5,0.12,0.02,0.55,0.25,0.06,1,2.39694630599115
38.67,23.3671875,106.961269162598,0,34,11,18,89,37,0.12,0.02,0.55,0.25,0.06,1,4.44433263698011
31.51,31.080078125,106.961269162598,0,22,75,11,74,47,0.12,0.02,0.55,0.25,0.06,1,3.90434899000684
33.95,30.2216796875,106.961269162598,0,60,15,18,65,5,0.12,0.02,0.55,0.25,0.06,1,2.93592043200624
31.75,39.6611328125,106.961269162598,0,25,54,23,38,92,0.12,0.02,0.55,0.25,0.06,1,6.96115271002054
47.58,68.3056640625,106.961269162598,0,93,57,53,1,98,0.12,0.02,0.55,0.25,0.06,1,4.39762537900242
64.7,69.82421875,106.961269162598,0,57,79,56,88,58,0.12,0.02,0.55,0.25,0.06,1,5.1227361279889
50.32,38.755859375,106.961269162598,0,71,15,43,69,10,0.12,0.02,0.55,0.25,0.06,1,4.68141459301114
54.71,42.33984375,119.310230880127,12.3489617175293,44,17,51,82,9,0.12,0.02,0.55,0.25,0.06,0,5.286776516994
50.83,58.568359375,136.316120589294,17.0058897091675,80,57,59,20,44,0.12,0.02,0.55,0.25,0.06,0,4.14131724898471
21.02,8.6962890625,148.722428025742,12.4063074364471,30,4,3,45,74,0.12,0.02,0.55,0.25,0.06,0,4.20299865899142
41.45,29.3037109375,161.345811126251,12.6233831005096,56,39,17,84,60,0.12,0.02,0.55,0.25,0.06,0,6.48579891500412
67.28,64.21484375,180.876051984406,19.5302408581543,78,85,60,78,62,0.12,0.02,0.55,0.25,0.06,0,8.10348827097914
26.2,1.4052734375,180.876051984406,0,2,75,18,46,51,0.12,0.02,0.55,0.25,0.06,0,5.55761874499149
