Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
65.68,38.232421875,0,0,77,2,63,75,50,0.12,0.02,0.55,0.25,0.06,1,23.7399127070003
49.63,53.115234375,0,0,22,20,76,17,9,0.12,0.02,0.55,0.25,0.06,1,6.56665835000058
27.79,54.3427734375,0,0,69,95,0,51,81,0.12,0.02,0.55,0.25,0.06,1,3.66659330900075
51.97,30.6396484375,0,0,61,72,29,92,71,0.12,0.02,0.55,0.25,0.06,1,2.40498074100105
46.5,45.3916015625,0,0,54,14,37,67,44,0.12,0.02,0.55,0.25,0.06,1,2.17966712199996
54.3,45.423828125,0,0,43,62,51,65,60,0.12,0.02,0.55,0.25,0.06,1,3.52364429199952
69.35,64.3251953125,0,0,81,52,91,32,9,0.12,0.02,0.55,0.25,0.06,1,1.55643105200033
54.5,67.1611328125,0,0,30,11,83,5,63,0.12,0.02,0.55,0.25,0.06,1,1.98226479299956
42.84,44.240234375,0,0,55,82,20,86,35,0.12,0.02,0.55,0.25,0.06,1,2.76561889799996
67.27,60.6650390625,0,0,75,30,88,33,17,0.12,0.02,0.55,0.25,0.06,1,1.35870976099977
55.99,43.935546875,12.7345079928589,12.7345079928589,39,9,82,15,38,0.12,0.02,0.55,0.25,0.06,0,2.29729815300016
60.81,40.83984375,12.7941509603882,0.0596429675292889,94,99,46,83,25,0.12,0.02,0.55,0.25,0.06,0,3.51445821999914
53.14,38.775390625,22.4770508355713,9.68289987518309,60,90,53,59,4,0.12,0.02,0.55,0.25,0.06,0,2.47340705799979
34.4,43.6962890625,38.1560013188934,15.6789504833221,36,8,31,33,77,0.12,0.02,0.55,0.25,0.06,0,2.17964303799999
36.49,39.818359375,57.6021025124359,19.4461011935425,4,43,31,64,35,0.12,0.02,0.55,0.25,0.06,0,1.74627756799964
68.56,53.2666015625,65.9077007240295,8.30559821159362,4,88,76,88,42,0.12,0.02,0.55,0.25,0.06,0,1.64196844000071
49.64,53.3212890625,85.2301062659454,19.3224055419159,61,51,60,26,30,0.12,0.02,0.55,0.25,0.06,0,3.07034701399971
31.58,49.681640625,88.8466366001129,3.61653033416748,3,30,24,56,57,0.12,0.02,0.55,0.25,0.06,0,1.68653761499991
36.18,41.4794921875,107.442405727844,18.5957691277313,48,29,6,98,34,0.12,0.02,0.55,0.25,0.06,0,2.24228339000001
43.28,52.6474609375,123.054939507065,15.6125337792206,50,98,44,32,52,0.12,0.02,0.55,0.25,0.06,0,1.95809573199949
28.69,47.5078125,123.054939507065,0,58,85,7,46,78,0.12,0.02,0.55,0.25,0.06,1,6.9844419660003
24.13,33.169921875,123.054939507065,0,72,59,4,35,56,0.12,0.02,0.55,0.25,0.06,1,1.42731983500016
45.77,42.033203125,123.054939507065,0,30,51,67,16,5,0.12,0.02,0.55,0.25,0.06,1,1.39379737000127
38.67,40.1220703125,123.054939507065,0,34,11,18,89,37,0.12,0.02,0.55,0.25,0.06,1,1.33828161099882
31.51,43.076171875,123.054939507065,0,22,75,11,74,47,0.12,0.02,0.55,0.25,0.06,1,1.71659847800038
33.95,28.1396484375,123.054939507065,0,60,15,18,65,5,0.12,0.02,0.55,0.25,0.06,1,1.0153672460001
31.75,28.1396484375,123.054939507065,0,25,54,23,38,92,0.12,0.02,0.55,0.25,0.06,1,0.950945550999677
47.58,20.3515625,123.054939507065,0,93,57,53,1,98,0.12,0.02,0.55,0.25,0.06,1,1.60075938900081
64.7,41.359375,123.054939507065,0,57,79,56,88,58,0.12,0.02,0.55,0.25,0.06,1,3.40830574400024
50.32,40.9248046875,123.054939507065,0,71,15,43,69,10,0.12,0.02,0.55,0.25,0.06,1,3.44581891900089
54.71,40.4482421875,132.885052711945,9.83011320487976,44,17,51,82,9,0.12,0.02,0.55,0.25,0.06,0,2.72304136800085
50.83,41.654296875,148.675376320038,15.7903236080933,80,57,59,20,44,0.12,0.02,0.55,0.25,0.06,0,2.67525989899877
21.02,35.494140625,158.200338978424,9.52496265838622,30,4,3,45,74,0.12,0.02,0.55,0.25,0.06,0,3.29311710200091
41.45,36.515625,176.982936146393,18.7825971679687,56,39,17,84,60,0.12,0.02,0.55,0.25,0.06,0,3.35767524599942
67.28,46.5966796875,176.982936146393,0,78,85,60,78,62,0.12,0.02,0.55,0.25,0.06,0,1.35478861499905
26.2,46.5966796875,176.982936146393,0,2,75,18,46,51,0.12,0.02,0.55,0.25,0.06,0,2.45956900499914
22.14,54.4833984375,176.982936146393,0,48,84,17,1,85,0.12,0.02,0.55,0.25,0.06,0,3.62312599100005
37.94,46.802734375,193.055533116302,16.0725969699097,74,46,42,12,34,0.12,0.02,0.55,0.25,0.06,0,1.61637242500001
15.59,50.94140625,193.055533116302,0,9,72,8,21,57,0.12,0.02,0.55,0.25,0.06,0,2.89462486800039
58.09,62.6728515625,212.005406694107,18.9498735778046,29,66,80,35,9,0.12,0.02,0.55,0.25,0.06,0,1.51177199999984
56.51,43.359375,212.005406694107,0,81,78,39,86,38,0.12,0.02,0.55,0.25,0.06,1,3.66111379699942
62.07,50.7353515625,212.005406694107,0,26,83,74,51,64,0.12,0.02,0.55,0.25,0.06,1,1.22492129400052
70.89,56.796875,212.005406694107,0,21,90,97,32,87,0.12,0.02,0.55,0.25,0.06,1,1.08747478800069
11.45,35.5703125,212.005406694107,0,31,3,5,18,7,0.12,0.02,0.55,0.25,0.06,1,1.53232637700057
38.35,46.80078125,212.005406694107,0,26,91,46,13,81,0.12,0.02,0.55,0.25,0.06,1,1.21441483099989
63.15,52.9052734375,212.005406694107,0,40,2,86,27,71,0.12,0.02,0.55,0.25,0.06,1,1.30212349700014
68.96,55.7841796875,212.005406694107,0,36,79,84,54,56,0.12,0.02,0.55,0.25,0.06,1,1.34543317300086
43.94,31.8095703125,212.005406694107,0,12,38,43,51,89,0.12,0.02,0.55,0.25,0.06,1,1.37117159599984
59.18,48.5712890625,212.005406694107,0,30,40,79,41,18,0.12,0.02,0.55,0.25,0.06,1,1.16435630999877
40.65,56.892578125,212.005406694107,0,84,57,6,99,23,0.12,0.02,0.55,0.25,0.06,1,1.43743557000016
72.73,37.6005859375,212.005406694107,0,61,37,80,63,82,0.12,0.02,0.55,0.25,0.06,0,2.83941481500005
64.78,32.7333984375,212.005406694107,0,29,27,60,94,71,0.12,0.02,0.55,0.25,0.06,0,2.09849742500046
56.99,32.115234375,212.005406694107,0,26,12,46,97,68,0.12,0.02,0.55,0.25,0.06,0,1.21169360800013
81.11,35.0478515625,212.005406694107,0,19,5,95,86,83,0.12,0.02,0.55,0.25,0.06,0,3.38539796399891
68.28,65.517578125,231.623857963333,19.6184512692261,96,60,93,15,11,0.12,0.02,0.55,0.25,0.06,0,4.39035713200064
39.64,62.693359375,231.623857963333,0,37,77,32,64,1,0.12,0.02,0.55,0.25,0.06,0,1.46538083700034
82.44,57.4794921875,231.623857963333,0,54,34,90,94,38,0.12,0.02,0.55,0.25,0.06,0,2.23657382900092
20.93,63.0625,231.623857963333,0,40,90,6,41,13,0.12,0.02,0.55,0.25,0.06,0,3.3604974179998
38.92,43.4228515625,250.610074353638,18.9862163903046,9,78,30,58,88,0.12,0.02,0.55,0.25,0.06,0,3.55031263400087
50.81,45.21484375,269.044785680542,18.4347113269043,88,60,65,6,30,0.12,0.02,0.55,0.25,0.06,0,2.53189262500018
69.97,34.494140625,269.044785680542,0,69,19,80,51,76,0.12,0.02,0.55,0.25,0.06,1,6.14076503700016
46.17,53.275390625,269.044785680542,0,18,8,48,53,70,0.12,0.02,0.55,0.25,0.06,1,2.09779601099945
53.95,65.365234375,269.044785680542,0,20,67,79,4,96,0.12,0.02,0.55,0.25,0.06,1,1.07690913499937
25.03,46.0625,269.044785680542,0,98,55,6,35,2,0.12,0.02,0.55,0.25,0.06,1,1.2983780350005
35.58,24.95703125,269.044785680542,0,80,21,14,70,6,0.12,0.02,0.55,0.25,0.06,1,1.46182389099886
65.59,49.5390625,269.044785680542,0,26,51,100,15,45,0.12,0.02,0.55,0.25,0.06,1,1.78771864099872
44.65,50.560546875,269.044785680542,0,60,10,29,72,55,0.12,0.02,0.55,0.25,0.06,1,1.29144761600037
41.98,56.98046875,269.044785680542,0,84,58,18,62,89,0.12,0.02,0.55,0.25,0.06,1,2.36013064899998
60.76,41.75,269.044785680542,0,52,63,51,91,41,0.12,0.02,0.55,0.25,0.06,1,1.72894377599914
36.45,35.232421875,269.044785680542,0,54,34,13,66,94,0.12,0.02,0.55,0.25,0.06,1,1.51570923700092
43.66,37.6552734375,287.241948626022,18.1971629454803,61,84,22,90,1,0.12,0.02,0.55,0.25,0.06,0,5.42561058399951
79.3,44.4013671875,287.241948626022,0,23,13,91,91,58,0.12,0.02,0.55,0.25,0.06,0,3.77852160199836
62.46,41.5439453125,287.241948626022,0,9,12,77,73,9,0.12,0.02,0.55,0.25,0.06,0,1.7354136670001
31.01,38.4921875,304.442792136764,17.2008435107422,36,77,13,54,75,0.12,0.02,0.55,0.25,0.06,0,3.47169415399912
47.42,30.5732421875,310.252129697113,5.80933756034851,27,57,48,56,44,0.12,0.02,0.55,0.25,0.06,0,4.52876089999882
56.6,50.7783203125,328.55753197792,18.3054022808075,69,72,76,4,68,0.12,0.02,0.55,0.25,0.06,0,1.91431620000003
64.89,50.0283203125,337.514055821228,8.95652384330749,48,10,61,84,73,0.12,0.02,0.55,0.25,0.06,0,2.43153301700113
21.14,50.734375,337.514055821228,0,32,7,4,56,16,0.12,0.02,0.55,0.25,0.06,0,4.21911099300087
