Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
65.68,38.619140625,0,0,77,2,63,75,50,0.12,0.02,0.55,0.25,0.06,1,7.75472236098722
49.63,88.3037109375,0,0,22,20,76,17,9,0.12,0.02,0.55,0.25,0.06,1,3.53400489408523
27.79,45.6357421875,0,0,69,95,0,51,81,0.12,0.02,0.55,0.25,0.06,1,5.38937985897064
51.97,35.1416015625,0,0,61,72,29,92,71,0.12,0.02,0.55,0.25,0.06,1,8.52126094698906
46.5,52.1533203125,0,0,54,14,37,67,44,0.12,0.02,0.55,0.25,0.06,1,6.84379170206375
54.3,86.3701171875,0,0,43,62,51,65,60,0.12,0.02,0.55,0.25,0.06,1,3.29289146116935
69.35,69.5986328125,0,0,81,52,91,32,9,0.12,0.02,0.55,0.25,0.06,1,2.27911040792242
54.5,78.744140625,0,0,30,11,83,5,63,0.12,0.02,0.55,0.25,0.06,1,2.73934936895967
42.84,14.9697265625,0,0,55,82,20,86,35,0.12,0.02,0.55,0.25,0.06,1,1.83651616610587
67.27,53.4453125,0,0,75,30,88,33,17,0.12,0.02,0.55,0.25,0.06,1,3.15404883702286
55.99,37.53125,2.963727421875,2.963727421875,39,9,82,15,38,0.12,0.02,0.55,0.25,0.06,0,2.43314374191687
60.81,70.8349609375,17.938735331955,14.97500791008,94,99,46,83,25,0.12,0.02,0.55,0.25,0.06,0,3.7407196960412
53.14,63.9697265625,32.0745864610291,14.1358511290741,60,90,53,59,4,0.12,0.02,0.55,0.25,0.06,0,2.86685646511614
34.4,18.369140625,39.2251638459778,7.15057738494873,36,8,31,33,77,0.12,0.02,0.55,0.25,0.06,0,2.50848100800067
36.49,32.4248046875,58.3988731995392,19.1737093535614,4,43,31,64,35,0.12,0.02,0.55,0.25,0.06,0,1.2936262160074
68.56,41.69140625,58.3988731995392,0,4,88,76,88,42,0.12,0.02,0.55,0.25,0.06,0,1.24060437898152
49.64,59.1474609375,73.8792825256348,15.4804093260956,61,51,60,26,30,0.12,0.02,0.55,0.25,0.06,0,1.5171799629461
31.58,32.12109375,93.8646434033203,19.9853608776855,3,30,24,56,57,0.12,0.02,0.55,0.25,0.06,0,3.72653041617014
36.18,72.4111328125,93.8646434033203,0,48,29,6,98,34,0.12,0.02,0.55,0.25,0.06,0,2.89978239987977
43.28,25.6484375,98.32104359375,4.45640019042968,50,98,44,32,52,0.12,0.02,0.55,0.25,0.06,0,1.5976664701011
28.69,37.5751953125,98.32104359375,0,58,85,7,46,78,0.12,0.02,0.55,0.25,0.06,1,1.83272595517337
24.13,65.154296875,98.32104359375,0,72,59,4,35,56,0.12,0.02,0.55,0.25,0.06,1,1.95898436196148
45.77,52.04296875,98.32104359375,0,30,51,67,16,5,0.12,0.02,0.55,0.25,0.06,1,3.2400609801989
38.67,69.4658203125,98.32104359375,0,34,11,18,89,37,0.12,0.02,0.55,0.25,0.06,1,2.50815482088365
31.51,33.076171875,98.32104359375,0,22,75,11,74,47,0.12,0.02,0.55,0.25,0.06,1,2.63058680691756
33.95,42.5380859375,98.32104359375,0,60,15,18,65,5,0.12,0.02,0.55,0.25,0.06,1,0.987813129089773
31.75,48.90234375,98.32104359375,0,25,54,23,38,92,0.12,0.02,0.55,0.25,0.06,1,1.96436313400045
47.58,64.6533203125,98.32104359375,0,93,57,53,1,98,0.12,0.02,0.55,0.25,0.06,1,1.8689716970548
64.7,21.7353515625,98.32104359375,0,57,79,56,88,58,0.12,0.02,0.55,0.25,0.06,1,4.61738293198869
50.32,52.9326171875,98.32104359375,0,71,15,43,69,10,0.12,0.02,0.55,0.25,0.06,1,3.26095625804737
54.71,22.9833984375,98.32104359375,0,44,17,51,82,9,0.12,0.02,0.55,0.25,0.06,0,3.02137821190991
50.83,26.296875,98.32104359375,0,80,57,59,20,44,0.12,0.02,0.55,0.25,0.06,0,2.71285360213369
21.02,38.2890625,103.410017612305,5.08897401855468,30,4,3,45,74,0.12,0.02,0.55,0.25,0.06,0,3.85728873801418
41.45,38.2890625,122.910441318359,19.5004237060547,56,39,17,84,60,0.12,0.02,0.55,0.25,0.06,0,0.738589650020003
67.28,26.568359375,122.910441318359,0,78,85,60,78,62,0.12,0.02,0.55,0.25,0.06,0,3.71595625020564
26.2,32.2822265625,141.06076732048,18.150326002121,2,75,18,46,51,0.12,0.02,0.55,0.25,0.06,0,0.986793490825221
22.14,32.2822265625,155.917529338226,14.856762017746,48,84,17,1,85,0.12,0.02,0.55,0.25,0.06,0,1.00235635507852
37.94,43.7421875,174.234260348969,18.3167310107422,74,46,42,12,34,0.12,0.02,0.55,0.25,0.06,0,2.25652023195289
15.59,19.1708984375,193.593118667984,19.3588583190155,9,72,8,21,57,0.12,0.02,0.55,0.25,0.06,0,8.50631220801733
58.09,46.0341796875,206.32597849762,12.7328598296356,29,66,80,35,9,0.12,0.02,0.55,0.25,0.06,0,2.18170526390895
56.51,32.857421875,206.32597849762,0,81,78,39,86,38,0.12,0.02,0.55,0.25,0.06,1,7.30949252517894
62.07,64.2939453125,206.32597849762,0,26,83,74,51,64,0.12,0.02,0.55,0.25,0.06,1,1.88281881390139
70.89,59.958984375,206.32597849762,0,21,90,97,32,87,0.12,0.02,0.55,0.25,0.06,1,1.35055449185893
11.45,75.7646484375,206.32597849762,0,31,3,5,18,7,0.12,0.02,0.55,0.25,0.06,1,2.12828783411533
38.35,27.861328125,206.32597849762,0,26,91,46,13,81,0.12,0.02,0.55,0.25,0.06,1,2.01856261002831
63.15,46.5673828125,206.32597849762,0,40,2,86,27,71,0.12,0.02,0.55,0.25,0.06,1,3.64879875490442
68.96,81.544921875,206.32597849762,0,36,79,84,54,56,0.12,0.02,0.55,0.25,0.06,1,5.56425940105692
43.94,36.833984375,206.32597849762,0,12,38,43,51,89,0.12,0.02,0.55,0.25,0.06,1,2.54529894911684
59.18,68.076171875,206.32597849762,0,30,40,79,41,18,0.12,0.02,0.55,0.25,0.06,1,4.0341540100053
40.65,51.93359375,206.32597849762,0,84,57,6,99,23,0.12,0.02,0.55,0.25,0.06,1,0.949889770941809
