Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
65.68,51.49609375,0,0,77,2,63,75,50,0.12,0.02,0.55,0.25,0.06,1,7.20021316199927
49.63,10.1083984375,0,0,22,20,76,17,9,0.12,0.02,0.55,0.25,0.06,1,5.76950435199979
27.79,19.3857421875,0,0,69,95,0,51,81,0.12,0.02,0.55,0.25,0.06,1,4.46191819999876
51.97,67.9091796875,0,0,61,72,29,92,71,0.12,0.02,0.55,0.25,0.06,1,6.08801840099841
46.5,30.171875,0,0,54,14,37,67,44,0.12,0.02,0.55,0.25,0.06,1,6.55129715299699
54.3,59.5458984375,0,0,43,62,51,65,60,0.12,0.02,0.55,0.25,0.06,1,3.09928049699738
69.35,40.330078125,0,0,81,52,91,32,9,0.12,0.02,0.55,0.25,0.06,1,3.34907488700264
54.5,62.076171875,0,0,30,11,83,5,63,0.12,0.02,0.55,0.25,0.06,1,2.74124474899872
42.84,38.3955078125,0,0,55,82,20,86,35,0.12,0.02,0.55,0.25,0.06,1,3.02956963900215
67.27,40.8837890625,0,0,75,30,88,33,17,0.12,0.02,0.55,0.25,0.06,1,2.9226938339998
55.99,36.5166015625,1.03933766471862,1.03933766471862,39,9,82,15,38,0.12,0.02,0.55,0.25,0.06,0,4.33084080499975
60.81,57.9384765625,20.627055322113,19.5877176573944,94,99,46,83,25,0.12,0.02,0.55,0.25,0.06,0,2.1052968690019
53.14,41.0908203125,33.3679187650299,12.7408634429169,60,90,53,59,4,0.12,0.02,0.55,0.25,0.06,0,2.0424392950008
34.4,46.6416015625,45.8750783242798,12.5071595592499,36,8,31,33,77,0.12,0.02,0.55,0.25,0.06,0,0.990369808998366
36.49,53.4853515625,51.4329795876312,5.55790126335144,4,43,31,64,35,0.12,0.02,0.55,0.25,0.06,0,1.0135103629982
68.56,58.5908203125,66.4637524055481,15.0307728179169,4,88,76,88,42,0.12,0.02,0.55,0.25,0.06,0,3.43546411200077
49.64,24.3837890625,66.4637524055481,0,61,51,60,26,30,0.12,0.02,0.55,0.25,0.06,0,3.02139658099986
31.58,21.9296875,81.8073258381653,15.3435734326172,3,30,24,56,57,0.12,0.02,0.55,0.25,0.06,0,1.71220824499687
36.18,12.337890625,81.8073258381653,0,48,29,6,98,34,0.12,0.02,0.55,0.25,0.06,0,2.41857125399838
43.28,44.8828125,101.678875442657,19.8715496044922,50,98,44,32,52,0.12,0.02,0.55,0.25,0.06,0,1.09475501599809
28.69,11.1435546875,101.678875442657,0,58,85,7,46,78,0.12,0.02,0.55,0.25,0.06,1,7.54357788099878
24.13,19.953125,101.678875442657,0,72,59,4,35,56,0.12,0.02,0.55,0.25,0.06,1,2.46732658200199
45.77,29.7626953125,101.678875442657,0,30,51,67,16,5,0.12,0.02,0.55,0.25,0.06,1,3.27888867900037
38.67,36.2041015625,101.678875442657,0,34,11,18,89,37,0.12,0.02,0.55,0.25,0.06,1,1.48232578199895
31.51,18.5185546875,101.678875442657,0,22,75,11,74,47,0.12,0.02,0.55,0.25,0.06,1,2.80650702200001
33.95,28.8603515625,101.678875442657,0,60,15,18,65,5,0.12,0.02,0.55,0.25,0.06,1,0.844689903999097
31.75,35.2802734375,101.678875442657,0,25,54,23,38,92,0.12,0.02,0.55,0.25,0.06,1,1.13240823899832
47.58,30.966796875,101.678875442657,0,93,57,53,1,98,0.12,0.02,0.55,0.25,0.06,1,0.743088090999663
