Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
72.73,54.1748046875,160.312321502228,2.78523634574889,61,37,80,63,82,0.12,0.02,0.55,0.25,0.06,0,4.04447616287507
64.78,37.76171875,160.312321502228,0,29,27,60,94,71,0.12,0.02,0.55,0.25,0.06,0,2.02988231391646
56.99,62.3115234375,178.896390917435,18.5840694152069,26,12,46,97,68,0.12,0.02,0.55,0.25,0.06,0,4.79356485209428
81.11,13.5703125,178.896390917435,0,19,5,95,86,83,0.12,0.02,0.55,0.25,0.06,0,4.42062298604287
68.28,53.8056640625,188.421070875854,9.5246799584198,96,60,93,15,11,0.12,0.02,0.55,0.25,0.06,0,3.13555886619724
39.64,74.1513671875,188.421070875854,0,37,77,32,64,1,0.12,0.02,0.55,0.25,0.06,0,2.76657969201915
82.44,42.5087890625,188.421070875854,0,54,34,90,94,38,0.12,0.02,0.55,0.25,0.06,0,2.23638654802926
20.93,27.3662109375,206.349830314255,17.9287594384003,40,90,6,41,13,0.12,0.02,0.55,0.25,0.06,0,3.30429170792922
38.92,89.8369140625,206.349830314255,0,9,78,30,58,88,0.12,0.02,0.55,0.25,0.06,0,1.36940301093273
50.81,47.755859375,225.883441566391,19.5336112521362,88,60,65,6,30,0.12,0.02,0.55,0.25,0.06,0,2.12755874893628
69.97,50.2333984375,225.883441566391,0,69,19,80,51,76,0.12,0.02,0.55,0.25,0.06,1,5.91596801416017
46.17,50.5810546875,225.883441566391,0,18,8,48,53,70,0.12,0.02,0.55,0.25,0.06,1,2.28309537912719
53.95,58.5,225.883441566391,0,20,67,79,4,96,0.12,0.02,0.55,0.25,0.06,1,5.41486996109597
25.03,95.8671875,225.883441566391,0,98,55,6,35,2,0.12,0.02,0.55,0.25,0.06,1,1.3137459079735
35.58,66.201171875,225.883441566391,0,80,21,14,70,6,0.12,0.02,0.55,0.25,0.06,1,2.99687476293184
65.59,25.09765625,225.883441566391,0,26,51,100,15,45,0.12,0.02,0.55,0.25,0.06,1,1.04369994299486
44.65,67.9072265625,225.883441566391,0,60,10,29,72,55,0.12,0.02,0.55,0.25,0.06,1,1.8502400231082
41.98,89.6650390625,225.883441566391,0,84,58,18,62,89,0.12,0.02,0.55,0.25,0.06,1,3.44762914301828
60.76,36.9912109375,225.883441566391,0,52,63,51,91,41,0.12,0.02,0.55,0.25,0.06,1,1.6827494930476
36.45,71.4267578125,225.883441566391,0,54,34,13,66,94,0.12,0.02,0.55,0.25,0.06,1,1.29523775517009
43.66,60.3681640625,231.92530424942,6.04186268302918,61,84,22,90,1,0.12,0.02,0.55,0.25,0.06,0,2.77305309800431
79.3,44.595703125,231.92530424942,0,23,13,91,91,58,0.12,0.02,0.55,0.25,0.06,0,2.02001065108925
62.46,45.138671875,236.923883848724,4.9985795993042,9,12,77,73,9,0.12,0.02,0.55,0.25,0.06,0,2.1752475600224
31.01,51.537109375,236.923883848724,0,36,77,13,54,75,0.12,0.02,0.55,0.25,0.06,0,1.34980144095607
47.42,23.75,236.923883848724,0,27,57,48,56,44,0.12,0.02,0.55,0.25,0.06,0,3.84583061188459
56.6,47.3330078125,252.630026638565,15.7061427898407,69,72,76,4,68,0.12,0.02,0.55,0.25,0.06,0,1.76796775101684
64.89,46.7041015625,256.093681539612,3.46365490104675,48,10,61,84,73,0.12,0.02,0.55,0.25,0.06,0,1.75885985791683
21.14,23.8916015625,275.715115981674,19.6214344420624,32,7,4,56,16,0.12,0.02,0.55,0.25,0.06,0,2.9103874519933
8.75,48.9296875,275.715115981674,0,27,24,2,15,3,0.12,0.02,0.55,0.25,0.06,0,2.94295588578098
69.88,41.216796875,275.715115981674,0,98,36,83,41,25,0.12,0.02,0.55,0.25,0.06,0,6.89394692890346
64.12,63.7353515625,275.715115981674,0,24,77,67,71,85,0.12,0.02,0.55,0.25,0.06,1,5.29644874995574
58.36,67.439453125,275.715115981674,0,52,44,55,65,79,0.12,0.02,0.55,0.25,0.06,1,2.51243755291216
40.93,51.4716796875,275.715115981674,0,89,31,14,75,53,0.12,0.02,0.55,0.25,0.06,1,3.55483476794325
71.42,83.6669921875,275.715115981674,0,78,43,84,54,25,0.12,0.02,0.55,0.25,0.06,1,2.45808597118594
26.11,51.53515625,275.715115981674,0,6,9,17,44,81,0.12,0.02,0.55,0.25,0.06,1,2.23075956688263
48.12,19.1748046875,275.715115981674,0,91,58,29,65,64,0.12,0.02,0.55,0.25,0.06,1,4.49996609287336
79.4,55.5986328125,275.715115981674,0,50,97,81,93,61,0.12,0.02,0.55,0.25,0.06,1,2.05251479521394
26.02,39.076171875,275.715115981674,0,98,71,1,29,84,0.12,0.02,0.55,0.25,0.06,1,3.50566748692654
35.57,65.7978515625,275.715115981674,0,44,17,11,80,65,0.12,0.02,0.55,0.25,0.06,1,3.31477545201778
54.27,38.2822265625,275.715115981674,0,50,29,64,37,54,0.12,0.02,0.55,0.25,0.06,1,1.77947379299439
32.95,39.564453125,293.527566474533,17.8124504928589,76,84,10,51,65,0.12,0.02,0.55,0.25,0.06,0,5.18486498203129
77.02,81.83203125,312.369784236984,18.8422177624512,15,0,97,81,27,0.12,0.02,0.55,0.25,0.06,0,6.84319486888126
58.71,53.3056640625,330.909441890717,18.5396576537323,28,12,48,93,91,0.12,0.02,0.55,0.25,0.06,0,5.00060172984377
69.65,32.873046875,330.909441890717,0,24,39,97,28,94,0.12,0.02,0.55,0.25,0.06,0,7.08405409287661
67.34,79.115234375,343.976634661407,13.0671927706909,77,88,87,15,79,0.12,0.02,0.55,0.25,0.06,0,4.2891474631615
61.5,56.9873046875,362.958413712234,18.981779050827,91,84,71,31,35,0.12,0.02,0.55,0.25,0.06,0,6.60509039205499
34.59,30.3427734375,382.056467038574,19.0980533263397,24,9,19,62,93,0.12,0.02,0.55,0.25,0.06,0,2.68939170707017
41.75,49.537109375,399.024513417664,16.9680463790894,69,56,26,53,80,0.12,0.02,0.55,0.25,0.06,0,1.11425984301604
23.8,11.3544921875,411.279980182114,12.2554667644501,30,18,2,74,4,0.12,0.02,0.55,0.25,0.06,0,3.39613907597959
23,12.841796875,426.120525645676,14.840545463562,43,83,1,51,48,0.12,0.02,0.55,0.25,0.06,0,3.67354854289442
23.63,29.4609375,426.120525645676,0,3,1,33,6,60,0.12,0.02,0.55,0.25,0.06,1,4.03807181678712
16.18,11.994140625,426.120525645676,0,89,41,4,8,8,0.12,0.02,0.55,0.25,0.06,1,1.40143894706853
39.38,5.5634765625,426.120525645676,0,81,80,2,86,91,0.12,0.02,0.55,0.25,0.06,1,2.41715522995219
67.92,50.654296875,426.120525645676,0,40,29,84,62,14,0.12,0.02,0.55,0.25,0.06,1,1.71107349707745
61,58.998046875,426.120525645676,0,23,84,84,22,81,0.12,0.02,0.55,0.25,0.06,1,3.21025989111513
52.36,61.431640625,426.120525645676,0,54,61,52,64,1,0.12,0.02,0.55,0.25,0.06,1,1.84005149989389
29.96,21.4892578125,426.120525645676,0,2,69,17,69,29,0.12,0.02,0.55,0.25,0.06,1,2.08628765004687
32.2,50.9921875,426.120525645676,0,6,58,30,32,97,0.12,0.02,0.55,0.25,0.06,1,4.16968075395562
19.02,28.908203125,426.120525645676,0,19,35,10,40,9,0.12,0.02,0.55,0.25,0.06,1,1.6155852181837
10.64,13.9931640625,426.120525645676,0,50,74,1,9,6,0.12,0.02,0.55,0.25,0.06,1,2.39836997399107
51.72,60.931640625,441.877809495468,15.7572838497925,88,99,52,20,93,0.12,0.02,0.55,0.25,0.06,0,4.0299556881655
59.16,48.7978515625,456.509103483429,14.6312939879608,65,79,51,79,33,0.12,0.02,0.55,0.25,0.06,0,3.48117157979868
5.65,9.9853515625,475.569339824905,19.0602363414764,11,90,0,7,13,0.12,0.02,0.55,0.25,0.06,0,3.30515888798982
30.53,22.7822265625,492.567940162964,16.9986003380585,94,30,21,26,10,0.12,0.02,0.55,0.25,0.06,0,3.33697296120226
49.64,48.625,512.516428912964,19.94848875,40,73,65,25,23,0.12,0.02,0.55,0.25,0.06,0,3.11149596585892
63.76,47.0498046875,518.554897543869,6.03846863090514,50,86,63,75,44,0.12,0.02,0.55,0.25,0.06,0,2.62357728090137
40.82,23.98828125,524.389559739914,5.83466219604492,40,72,37,55,8,0.12,0.02,0.55,0.25,0.06,0,2.41969615919515
60.4,55.240234375,543.058400674667,18.6688409347534,59,28,74,30,76,0.12,0.02,0.55,0.25,0.06,0,3.50572193204425
19.16,11.0615234375,559.779134542999,16.7207338683319,23,0,14,30,20,0.12,0.02,0.55,0.25,0.06,0,4.51983737689443
65.76,58.28125,576.982549464874,17.203414921875,55,21,78,48,64,0.12,0.02,0.55,0.25,0.06,0,3.27733939513564
51.55,60.10546875,576.982549464874,0,17,92,72,15,72,0.12,0.02,0.55,0.25,0.06,1,4.61576213291846
42.24,37.2822265625,576.982549464874,0,19,83,20,96,55,0.12,0.02,0.55,0.25,0.06,1,2.56287233205512
55.26,50.1767578125,576.982549464874,0,22,21,63,63,30,0.12,0.02,0.55,0.25,0.06,1,3.15452185808681
67.86,76.4013671875,576.982549464874,0,82,42,81,27,98,0.12,0.02,0.55,0.25,0.06,1,2.32262346497737
36.73,49.7763671875,576.982549464874,0,87,45,34,3,99,0.12,0.02,0.55,0.25,0.06,1,3.49251196091063
15.5,10.85546875,576.982549464874,0,68,19,5,1,66,0.12,0.02,0.55,0.25,0.06,1,1.51065558497794
27.69,30.615234375,576.982549464874,0,11,31,31,12,95,0.12,0.02,0.55,0.25,0.06,1,1.76210462907329
63.63,62.6171875,576.982549464874,0,98,90,80,7,72,0.12,0.02,0.55,0.25,0.06,1,2.80359566910192
46.82,59.48828125,576.982549464874,0,46,15,65,3,75,0.12,0.02,0.55,0.25,0.06,1,3.23367670597509
50.26,30.462890625,576.982549464874,0,89,1,33,83,11,0.12,0.02,0.55,0.25,0.06,1,7.57414646702819
22.82,14.0380859375,593.126448734818,16.1438992699432,2,81,25,25,16,0.12,0.02,0.55,0.25,0.06,0,3.54247496998869
29.87,7.9658203125,593.126448734818,0,28,43,26,37,35,0.12,0.02,0.55,0.25,0.06,0,3.85290126898326
34.31,14.9501953125,594.38634685791,1.25989812309265,33,30,32,27,90,0.12,0.02,0.55,0.25,0.06,0,2.47008828702383
51.9,37.1005859375,603.435214028244,9.04886717033386,97,90,37,65,31,0.12,0.02,0.55,0.25,0.06,0,2.31233438407071
62.38,73.6318359375,617.105023430023,13.6698094017792,81,80,79,11,81,0.12,0.02,0.55,0.25,0.06,0,2.38570028194226
32.45,54.8271484375,617.105023430023,0,78,89,32,11,16,0.12,0.02,0.55,0.25,0.06,0,2.09528293902986
48.43,30.86328125,621.675543047943,4.57051961791993,67,71,24,81,92,0.12,0.02,0.55,0.25,0.06,0,3.48093196982518
60.34,81.765625,621.675543047943,0,98,100,52,70,8,0.12,0.02,0.55,0.25,0.06,0,2.36215300904587
59.06,58.4765625,641.658523082123,19.9829800341797,90,81,36,98,39,0.12,0.02,0.55,0.25,0.06,0,2.11314248107374
41.16,45.9736328125,660.499970039444,18.8414469573212,2,2,54,44,3,0.12,0.02,0.55,0.25,0.06,0,2.89772882498801
53.79,41.5859375,660.499970039444,0,37,42,41,100,16,0.12,0.02,0.55,0.25,0.06,1,10.9496397969779
78.12,60.7802734375,660.499970039444,0,44,27,97,59,70,0.12,0.02,0.55,0.25,0.06,1,1.9016419169493
65.9,80.2900390625,660.499970039444,0,65,76,89,25,23,0.12,0.02,0.55,0.25,0.06,1,1.49658661987633
65.77,60.171875,660.499970039444,0,60,24,73,66,24,0.12,0.02,0.55,0.25,0.06,1,1.50022614002228
42.56,11.2900390625,660.499970039444,0,19,31,37,59,76,0.12,0.02,0.55,0.25,0.06,1,1.83191728615202
47.75,62.5185546875,660.499970039444,0,32,50,58,27,71,0.12,0.02,0.55,0.25,0.06,1,2.39793112198822
49.39,62.2470703125,660.499970039444,0,46,65,50,43,72,0.12,0.02,0.55,0.25,0.06,1,1.52423097915016
55.79,53.92578125,660.499970039444,0,1,8,58,81,56,0.12,0.02,0.55,0.25,0.06,1,1.12715992797166
67.63,67.0693359375,660.499970039444,0,60,22,92,21,69,0.12,0.02,0.55,0.25,0.06,1,2.05073699192144
57.45,69.7734375,660.499970039444,0,38,21,82,11,77,0.12,0.02,0.55,0.25,0.06,1,3.00761828082614
56.13,49.3525390625,678.203271201477,17.7033011620331,48,95,55,52,87,0.12,0.02,0.55,0.25,0.06,0,4.34037738386542
17.13,60.96484375,678.203271201477,0,65,33,1,14,77,0.12,0.02,0.55,0.25,0.06,0,1.95131288422272
70.19,76.052734375,696.484688483887,18.2814172824097,83,66,58,91,71,0.12,0.02,0.55,0.25,0.06,0,2.32940799999051
47.68,59.498046875,709.501376886902,13.0166884030151,48,71,64,2,80,0.12,0.02,0.55,0.25,0.06,0,1.91728504188359
54.17,71.8271484375,713.912632339706,4.41125545280457,75,39,59,24,99,0.12,0.02,0.55,0.25,0.06,0,1.41860221512616
85.22,79.1162109375,732.049820293732,18.1371879540253,59,20,99,85,34,0.12,0.02,0.55,0.25,0.06,0,1.87182272714563
58.9,57.857421875,751.995471836395,19.9456515426636,66,93,56,62,47,0.12,0.02,0.55,0.25,0.06,0,1.89869642304257
28.68,31.4072265625,771.623583600235,19.6281117638397,99,93,3,45,34,0.12,0.02,0.55,0.25,0.06,0,2.50824087113142
56.23,51.046875,790.280344361954,18.6567607617187,16,30,72,49,31,0.12,0.02,0.55,0.25,0.06,0,2.93303753784858
53.59,28.4853515625,790.280344361954,0,92,70,28,79,100,0.12,0.02,0.55,0.25,0.06,0,7.68403050000779
70.01,72.6962890625,790.280344361954,0,70,47,80,53,57,0.12,0.02,0.55,0.25,0.06,1,5.38239369099028
54.72,84.3193359375,790.280344361954,0,97,94,59,23,50,0.12,0.02,0.55,0.25,0.06,1,1.46692527993582
41.91,60.8017578125,790.280344361954,0,44,33,60,9,12,0.12,0.02,0.55,0.25,0.06,1,1.17603511898778
63.51,65.9833984375,790.280344361954,0,97,95,38,99,72,0.12,0.02,0.55,0.25,0.06,1,1.28105422412045
77.94,87.4267578125,790.280344361954,0,92,33,84,60,84,0.12,0.02,0.55,0.25,0.06,1,1.72577060619369
46.87,23.3583984375,790.280344361954,0,9,35,43,80,24,0.12,0.02,0.55,0.25,0.06,1,1.57646247092634
59.63,69.2861328125,790.280344361954,0,0,39,92,15,75,0.12,0.02,0.55,0.25,0.06,1,0.929042169125751
30.94,25.9638671875,790.280344361954,0,95,25,16,34,29,0.12,0.02,0.55,0.25,0.06,1,3.73179209604859
40.27,67.654296875,790.280344361954,0,27,47,56,1,84,0.12,0.02,0.55,0.25,0.06,1,1.05966148898005
28.76,9.3759765625,790.280344361954,0,14,76,8,76,36,0.12,0.02,0.55,0.25,0.06,1,2.42608607094735
24.35,23.26953125,810.221973725967,19.9416293640137,24,76,6,45,90,0.12,0.02,0.55,0.25,0.06,0,3.04531735600904
75.82,80.19140625,829.26651409584,19.0445403698731,91,47,83,67,26,0.12,0.02,0.55,0.25,0.06,0,1.73661122797057
79.9,66.9931640625,840.937193399963,11.6706793041229,36,93,88,96,22,0.12,0.02,0.55,0.25,0.06,0,1.50451736804098
40.64,46.1142578125,859.438818470078,18.5016250701141,15,12,48,26,95,0.12,0.02,0.55,0.25,0.06,0,1.7625871070195
73.44,68.349609375,878.143214634323,18.7043961642456,49,72,100,44,2,0.12,0.02,0.55,0.25,0.06,0,3.68939175806008
40.45,63.11328125,878.143214634323,0,2,47,64,11,22,0.12,0.02,0.55,0.25,0.06,0,2.9059042930603
86.27,82.763671875,897.528497788315,19.3852831539917,73,71,96,73,84,0.12,0.02,0.55,0.25,0.06,0,1.75413770601153
54.27,21.474609375,897.528497788315,0,59,68,71,18,38,0.12,0.02,0.55,0.25,0.06,0,1.53774563409388
30.97,28.123046875,917.123240683518,19.5947428952026,40,39,19,42,74,0.12,0.02,0.55,0.25,0.06,0,1.29033906199038
81.15,75.169921875,935.335173964462,18.2119332809448,99,7,85,78,48,0.12,0.02,0.55,0.25,0.06,0,1.72508587501943
50.19,38.8330078125,935.335173964462,0,30,48,39,90,28,0.12,0.02,0.55,0.25,0.06,1,3.20959172118455
21.93,47.3603515625,935.335173964462,0,9,50,18,23,70,0.12,0.02,0.55,0.25,0.06,1,1.08733761799522
81.64,81.859375,935.335173964462,0,89,90,81,79,81,0.12,0.02,0.55,0.25,0.06,1,1.45199906290509
41.99,94.6337890625,935.335173964462,0,32,62,18,85,96,0.12,0.02,0.55,0.25,0.06,1,2.29741973103955
71.33,91.58203125,935.335173964462,0,25,7,73,92,84,0.12,0.02,0.55,0.25,0.06,1,5.4040538710542
34.32,31.20703125,935.335173964462,0,1,43,40,42,14,0.12,0.02,0.55,0.25,0.06,1,3.70348065602593
71.62,61.3720703125,935.335173964462,0,76,69,61,93,72,0.12,0.02,0.55,0.25,0.06,1,2.69662374304608
64.91,81.3701171875,935.335173964462,0,32,82,95,16,53,0.12,0.02,0.55,0.25,0.06,1,3.00405733590014
51.23,73.0380859375,935.335173964462,0,78,36,37,70,55,0.12,0.02,0.55,0.25,0.06,1,2.130051612854
59.52,57.86328125,935.335173964462,0,62,21,64,50,66,0.12,0.02,0.55,0.25,0.06,1,1.94675998087041
53.37,51.345703125,955.130285072556,19.7951111080933,29,14,84,11,11,0.12,0.02,0.55,0.25,0.06,0,2.60817717504688
70.82,58.1357421875,967.085765259857,11.9554801873016,46,41,95,41,33,0.12,0.02,0.55,0.25,0.06,0,2.57286071404815
49.69,22.4306640625,967.085765259857,0,32,25,74,3,65,0.12,0.02,0.55,0.25,0.06,0,3.48316072789021
26.59,9.8623046875,973.094975736465,6.00921047660828,7,24,9,76,22,0.12,0.02,0.55,0.25,0.06,0,2.91531379893422
67.13,71.35546875,992.202246428604,19.1072706921387,68,47,93,16,48,0.12,0.02,0.55,0.25,0.06,0,3.02733741397969
17.87,32.8798828125,1000.93741732635,8.73517089775086,9,18,7,34,68,0.12,0.02,0.55,0.25,0.06,0,3.49446348007768
19.39,25.970703125,1018.77213464539,17.8347173190308,28,31,5,30,86,0.12,0.02,0.55,0.25,0.06,0,6.07081440393813
50.94,63.45703125,1030.93833107971,12.1661964343262,57,97,69,13,16,0.12,0.02,0.55,0.25,0.06,0,2.75720737013035
14.82,10.642578125,1050.06578840363,19.1274573239136,39,17,3,23,40,0.12,0.02,0.55,0.25,0.06,0,2.03477330715396
33.86,28.923828125,1068.84749876465,18.7817103610229,52,21,17,69,10,0.12,0.02,0.55,0.25,0.06,0,2.46380729810335
48.07,37.353515625,1068.84749876465,0,35,81,46,63,20,0.12,0.02,0.55,0.25,0.06,1,1.7296299780719
39.39,32.4970703125,1068.84749876465,0,9,98,37,58,25,0.12,0.02,0.55,0.25,0.06,1,2.14756621490233
63.68,51.486328125,1068.84749876465,0,99,57,52,88,1,0.12,0.02,0.55,0.25,0.06,1,3.25372244394384
68.48,69.5078125,1068.84749876465,0,73,32,65,83,43,0.12,0.02,0.55,0.25,0.06,1,1.4000651948154
30.69,21.6904296875,1068.84749876465,0,16,48,33,24,61,0.12,0.02,0.55,0.25,0.06,1,1.52806626982056
38.84,37.10546875,1068.84749876465,0,21,48,44,36,36,0.12,0.02,0.55,0.25,0.06,1,1.0988891820889
34.18,13.0556640625,1068.84749876465,0,21,37,15,71,82,0.12,0.02,0.55,0.25,0.06,1,1.3668644069694
63.04,60.40625,1068.84749876465,0,29,71,94,14,49,0.12,0.02,0.55,0.25,0.06,1,2.50413228105754
28.57,47.12109375,1068.84749876465,0,66,52,13,40,41,0.12,0.02,0.55,0.25,0.06,1,2.92234935401939
36.73,15.369140625,1068.84749876465,0,43,12,26,47,88,0.12,0.02,0.55,0.25,0.06,1,2.43574651191011
33.66,10.4912109375,1068.84749876465,0,78,80,0,86,20,0.12,0.02,0.55,0.25,0.06,0,3.88607080606744
32.01,25.580078125,1086.78030399872,17.9328052340698,92,12,10,41,83,0.12,0.02,0.55,0.25,0.06,0,2.93392851995304
34.67,28.6533203125,1104.97028227562,18.1899782769012,66,84,30,29,22,0.12,0.02,0.55,0.25,0.06,0,3.09312179195695
34.18,27.4375,1122.69721696312,17.7269346875,87,99,12,52,36,0.12,0.02,0.55,0.25,0.06,0,1.90975432097912
82.39,77.525390625,1141.51399574455,18.8167787814331,79,89,86,85,43,0.12,0.02,0.55,0.25,0.06,0,1.8551634370815
39.61,42.330078125,1161.14405449425,19.6300587496948,76,6,25,60,27,0.12,0.02,0.55,0.25,0.06,0,1.73880982003175
91.55,87.681640625,1180.39584428154,19.2517897872925,94,61,94,95,60,0.12,0.02,0.55,0.25,0.06,0,1.88299469393678
17.73,39.810546875,1180.39584428154,0,94,45,4,5,35,0.12,0.02,0.55,0.25,0.06,0,2.34128685994074
30.27,16.130859375,1190.40007940086,10.0042351193237,20,89,13,52,99,0.12,0.02,0.55,0.25,0.06,0,2.4131076419726
54.16,70.8671875,1196.44357369286,6.04349429199218,99,16,41,69,36,0.12,0.02,0.55,0.25,0.06,0,2.73719293484464
46.32,41.1796875,1196.44357369286,0,66,17,48,26,86,0.12,0.02,0.55,0.25,0.06,1,1.75842411606573
48.13,73.029296875,1196.44357369286,0,6,70,76,13,16,0.12,0.02,0.55,0.25,0.06,1,1.5276097599417
88.66,82.2509765625,1196.44357369286,0,82,90,98,74,77,0.12,0.02,0.55,0.25,0.06,1,1.35456914291717
11.44,7.7119140625,1196.44357369286,0,25,84,2,14,36,0.12,0.02,0.55,0.25,0.06,1,2.26037117210217
72.74,61.7421875,1196.44357369286,0,39,43,85,71,45,0.12,0.02,0.55,0.25,0.06,1,2.10516161401756
