Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
65.68,48.1279296875,0,0,77,2,63,75,50,0.12,0.02,0.55,0.25,0.06,1,7.34845614098595
49.63,50.3115234375,0,0,22,20,76,17,9,0.12,0.02,0.55,0.25,0.06,1,10.1921772779897
27.79,53.52734375,0,0,69,95,0,51,81,0.12,0.02,0.55,0.25,0.06,1,9.03852437398746
51.97,55.9931640625,0,0,61,72,29,92,71,0.12,0.02,0.55,0.25,0.06,1,11.8447556769825
46.5,32.4755859375,0,0,54,14,37,67,44,0.12,0.02,0.55,0.25,0.06,1,12.6636118940078
54.3,52.24609375,0,0,43,62,51,65,60,0.12,0.02,0.55,0.25,0.06,1,6.78575974502019
69.35,52.6806640625,0,0,81,52,91,32,9,0.12,0.02,0.55,0.25,0.06,1,12.2269670249952
54.5,27.892578125,0,0,30,11,83,5,63,0.12,0.02,0.55,0.25,0.06,1,7.27011963599944
42.84,51.953125,0,0,55,82,20,86,35,0.12,0.02,0.55,0.25,0.06,1,5.67691974897753
67.27,43.6328125,0,0,75,30,88,33,17,0.12,0.02,0.55,0.25,0.06,1,9.06901342698256
55.99,36.7568359375,1.50427000724792,1.50427000724792,39,9,82,15,38,0.12,0.02,0.55,0.25,0.06,0,12.0638892129937
60.81,73.1689453125,13.8670935453796,12.3628235381317,94,99,46,83,25,0.12,0.02,0.55,0.25,0.06,0,22.8643301710254
53.14,52.203125,33.8232068070984,19.9561132617187,60,90,53,59,4,0.12,0.02,0.55,0.25,0.06,0,11.9571206330147
34.4,44.1435546875,49.0763639096832,15.2531571025848,36,8,31,33,77,0.12,0.02,0.55,0.25,0.06,0,11.4176666459825
36.49,37.724609375,69.0001508942413,19.9237869845581,4,43,31,64,35,0.12,0.02,0.55,0.25,0.06,0,11.9488888409978
68.56,51.0966796875,73.7517730773926,4.75162218315124,4,88,76,88,42,0.12,0.02,0.55,0.25,0.06,0,17.2015082220023
49.64,39.4951171875,88.6058407134247,14.8540676360321,61,51,60,26,30,0.12,0.02,0.55,0.25,0.06,0,13.4151779249951
31.58,34.4541015625,108.192817723846,19.5869770104218,3,30,24,56,57,0.12,0.02,0.55,0.25,0.06,0,10.2789420300105
36.18,41.9716796875,126.515640043716,18.32282231987,48,29,6,98,34,0.12,0.02,0.55,0.25,0.06,0,11.8492235339945
43.28,61.2978515625,130.283491297302,3.76785125358582,50,98,44,32,52,0.12,0.02,0.55,0.25,0.06,0,6.77040930700605
28.69,61.294921875,130.283491297302,0,58,85,7,46,78,0.12,0.02,0.55,0.25,0.06,1,7.42126197300968
24.13,20.7109375,130.283491297302,0,72,59,4,35,56,0.12,0.02,0.55,0.25,0.06,1,11.3659670250199
45.77,55.091796875,130.283491297302,0,30,51,67,16,5,0.12,0.02,0.55,0.25,0.06,1,4.82043469100608
38.67,27.75,130.283491297302,0,34,11,18,89,37,0.12,0.02,0.55,0.25,0.06,1,5.9436512820248
31.51,16.724609375,130.283491297302,0,22,75,11,74,47,0.12,0.02,0.55,0.25,0.06,1,1.77309812398744
33.95,34.1474609375,130.283491297302,0,60,15,18,65,5,0.12,0.02,0.55,0.25,0.06,1,8.42170448001707
31.75,20.00390625,130.283491297302,0,25,54,23,38,92,0.12,0.02,0.55,0.25,0.06,1,4.58107007399667
47.58,11.5634765625,130.283491297302,0,93,57,53,1,98,0.12,0.02,0.55,0.25,0.06,1,1.96239828801481
64.7,69.744140625,130.283491297302,0,57,79,56,88,58,0.12,0.02,0.55,0.25,0.06,1,6.36347545700846
50.32,32.072265625,130.283491297302,0,71,15,43,69,10,0.12,0.02,0.55,0.25,0.06,1,2.32770667001023
54.71,46.1728515625,146.639346125107,16.3558548278046,44,17,51,82,9,0.12,0.02,0.55,0.25,0.06,0,4.37984841602156
50.83,45.7490234375,165.348529983673,18.7091838585663,80,57,59,20,44,0.12,0.02,0.55,0.25,0.06,0,9.36002379798447
21.02,35.103515625,175.431259365692,10.082729382019,30,4,3,45,74,0.12,0.02,0.55,0.25,0.06,0,6.15136056701886
41.45,50.615234375,191.231183308258,15.7999239425659,56,39,17,84,60,0.12,0.02,0.55,0.25,0.06,0,10.3700879520038
67.28,72.6240234375,209.803253983231,18.5720706749725,78,85,60,78,62,0.12,0.02,0.55,0.25,0.06,0,5.56019055700745
26.2,35.9833984375,225.017509733887,15.2142557506561,2,75,18,46,51,0.12,0.02,0.55,0.25,0.06,0,11.6436351239972
22.14,44.7275390625,225.017509733887,0,48,84,17,1,85,0.12,0.02,0.55,0.25,0.06,0,14.9250744730234
37.94,34.796875,244.523547995605,19.5060382617187,74,46,42,12,34,0.12,0.02,0.55,0.25,0.06,0,14.2244086069986
15.59,30.712890625,253.08845695282,8.56490895721435,9,72,8,21,57,0.12,0.02,0.55,0.25,0.06,0,12.9841743449797
58.09,50.939453125,270.531940922241,17.4434839694214,29,66,80,35,9,0.12,0.02,0.55,0.25,0.06,0,17.6107416749874
56.51,60.3681640625,270.531940922241,0,81,78,39,86,38,0.12,0.02,0.55,0.25,0.06,1,4.58041083498392
62.07,54.8173828125,270.531940922241,0,26,83,74,51,64,0.12,0.02,0.55,0.25,0.06,1,2.25781363900751
70.89,56.1865234375,270.531940922241,0,21,90,97,32,87,0.12,0.02,0.55,0.25,0.06,1,2.78277126001194
11.45,11.5087890625,270.531940922241,0,31,3,5,18,7,0.12,0.02,0.55,0.25,0.06,1,2.30969748500502
38.35,47.0849609375,270.531940922241,0,26,91,46,13,81,0.12,0.02,0.55,0.25,0.06,1,5.14412663300755
63.15,40.1650390625,270.531940922241,0,40,2,86,27,71,0.12,0.02,0.55,0.25,0.06,1,1.95044031101861
68.96,71.482421875,270.531940922241,0,36,79,84,54,56,0.12,0.02,0.55,0.25,0.06,1,3.8155299310165
43.94,46.595703125,270.531940922241,0,12,38,43,51,89,0.12,0.02,0.55,0.25,0.06,1,4.91570742701879
59.18,47.01953125,270.531940922241,0,30,40,79,41,18,0.12,0.02,0.55,0.25,0.06,1,9.65971442201408
40.65,68.27734375,270.531940922241,0,84,57,6,99,23,0.12,0.02,0.55,0.25,0.06,1,7.64022176101571
