Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
65.68,74.189453125,0,0,77,2,63,75,50,0.12,0.02,0.55,0.25,0.06,1,5.00951145799991
49.63,64.728515625,0,0,22,20,76,17,9,0.12,0.02,0.55,0.25,0.06,1,6.1103733709997
27.79,44.0888671875,0,0,69,95,0,51,81,0.12,0.02,0.55,0.25,0.06,1,1.99562025100022
51.97,19.615234375,0,0,61,72,29,92,71,0.12,0.02,0.55,0.25,0.06,1,1.46747704100017
46.5,49.671875,0,0,54,14,37,67,44,0.12,0.02,0.55,0.25,0.06,1,1.59256619400003
54.3,53.1259765625,0,0,43,62,51,65,60,0.12,0.02,0.55,0.25,0.06,1,2.80868362599995
69.35,63.84765625,0,0,81,52,91,32,9,0.12,0.02,0.55,0.25,0.06,1,1.75871794199975
54.5,55.6572265625,0,0,30,11,83,5,63,0.12,0.02,0.55,0.25,0.06,1,2.56005918700066
42.84,63.4677734375,0,0,55,82,20,86,35,0.12,0.02,0.55,0.25,0.06,1,1.37665647699941
67.27,66.4326171875,0,0,75,30,88,33,17,0.12,0.02,0.55,0.25,0.06,1,1.19357383399984
55.99,52.5927734375,19.4229425841522,19.4229425841522,39,9,82,15,38,0.12,0.02,0.55,0.25,0.06,0,1.58148966899989
60.81,62.5322265625,39.2746393675232,19.851696783371,94,99,46,83,25,0.12,0.02,0.55,0.25,0.06,0,2.78026036999927
53.14,60.359375,56.6686705979919,17.3940312304688,60,90,53,59,4,0.12,0.02,0.55,0.25,0.06,0,2.00947395700041
34.4,46.03125,69.9043717698669,13.235701171875,36,8,31,33,77,0.12,0.02,0.55,0.25,0.06,0,1.5267751679994
36.49,29.2705078125,87.2983183975983,17.3939466277313,4,43,31,64,35,0.12,0.02,0.55,0.25,0.06,0,5.47982809000041
68.56,62.8134765625,105.647191816711,18.3488734191132,4,88,76,88,42,0.12,0.02,0.55,0.25,0.06,0,1.49478630200065
49.64,52.5810546875,125.214701682968,19.5675098662567,61,51,60,26,30,0.12,0.02,0.55,0.25,0.06,0,1.18553659999998
31.58,27.955078125,144.557698752975,19.3429970700073,3,30,24,56,57,0.12,0.02,0.55,0.25,0.06,0,1.63248962899979
36.18,61.3349609375,144.557698752975,0,48,29,6,98,34,0.12,0.02,0.55,0.25,0.06,0,2.34912858000007
43.28,61.8017578125,147.40492312973,2.84722437675476,50,98,44,32,52,0.12,0.02,0.55,0.25,0.06,0,2.84415798800001
28.69,61.5947265625,147.40492312973,0,58,85,7,46,78,0.12,0.02,0.55,0.25,0.06,1,6.00594153400016
24.13,13.9287109375,147.40492312973,0,72,59,4,35,56,0.12,0.02,0.55,0.25,0.06,1,1.520456147
45.77,13.9287109375,147.40492312973,0,30,51,67,16,5,0.12,0.02,0.55,0.25,0.06,1,1.35537516500062
38.67,46.8212890625,147.40492312973,0,34,11,18,89,37,0.12,0.02,0.55,0.25,0.06,1,1.45350451900049
31.51,43.193359375,147.40492312973,0,22,75,11,74,47,0.12,0.02,0.55,0.25,0.06,1,1.42691245900005
33.95,35.3720703125,147.40492312973,0,60,15,18,65,5,0.12,0.02,0.55,0.25,0.06,1,0.945914588000051
31.75,58.671875,147.40492312973,0,25,54,23,38,92,0.12,0.02,0.55,0.25,0.06,1,1.32445675799954
47.58,65.8408203125,147.40492312973,0,93,57,53,1,98,0.12,0.02,0.55,0.25,0.06,1,1.08784666299925
64.7,61.9287109375,147.40492312973,0,57,79,56,88,58,0.12,0.02,0.55,0.25,0.06,1,1.69248786199933
50.32,46.0693359375,147.40492312973,0,71,15,43,69,10,0.12,0.02,0.55,0.25,0.06,1,0.976697946000058
54.71,51.4560546875,166.875515124893,19.470591995163,44,17,51,82,9,0.12,0.02,0.55,0.25,0.06,0,1.65097830099967
50.83,40.951171875,181.995952868729,15.1204377438354,80,57,59,20,44,0.12,0.02,0.55,0.25,0.06,0,1.43863301300007
21.02,50.6630859375,181.995952868729,0,30,4,3,45,74,0.12,0.02,0.55,0.25,0.06,0,0.675403965999976
41.45,39.5498046875,201.815415757446,19.8194628887177,56,39,17,84,60,0.12,0.02,0.55,0.25,0.06,0,0.999394592000499
67.28,55.60546875,215.000681762085,13.1852660046387,78,85,60,78,62,0.12,0.02,0.55,0.25,0.06,0,1.05389241400007
26.2,46.8388671875,215.000681762085,0,2,75,18,46,51,0.12,0.02,0.55,0.25,0.06,0,0.922297786999479
22.14,14.728515625,232.254176730041,17.2534949679565,48,84,17,1,85,0.12,0.02,0.55,0.25,0.06,0,1.6842646770001
37.94,25.5048828125,244.522569756699,12.2683930266571,74,46,42,12,34,0.12,0.02,0.55,0.25,0.06,0,1.14297494799939
15.59,41.841796875,244.522569756699,0,9,72,8,21,57,0.12,0.02,0.55,0.25,0.06,0,0.823826912999721
58.09,45.3935546875,256.462583578033,11.9400138213348,29,66,80,35,9,0.12,0.02,0.55,0.25,0.06,0,1.10046948199943
56.51,58.796875,256.462583578033,0,81,78,39,86,38,0.12,0.02,0.55,0.25,0.06,1,1.82400968000002
62.07,50.736328125,256.462583578033,0,26,83,74,51,64,0.12,0.02,0.55,0.25,0.06,1,0.967243893999694
70.89,71.1259765625,256.462583578033,0,21,90,97,32,87,0.12,0.02,0.55,0.25,0.06,1,1.22420000400052
11.45,3.9287109375,256.462583578033,0,31,3,5,18,7,0.12,0.02,0.55,0.25,0.06,1,1.61528648299918
38.35,67.498046875,256.462583578033,0,26,91,46,13,81,0.12,0.02,0.55,0.25,0.06,1,1.12619266799993
63.15,40.4384765625,256.462583578033,0,40,2,86,27,71,0.12,0.02,0.55,0.25,0.06,1,0.79348713499985
68.96,50.9423828125,256.462583578033,0,36,79,84,54,56,0.12,0.02,0.55,0.25,0.06,1,0.650543364999976
43.94,42.0888671875,256.462583578033,0,12,38,43,51,89,0.12,0.02,0.55,0.25,0.06,1,1.55330942000001
59.18,52.84375,256.462583578033,0,30,40,79,41,18,0.12,0.02,0.55,0.25,0.06,1,0.986824241999784
40.65,71.5810546875,256.462583578033,0,84,57,6,99,23,0.12,0.02,0.55,0.25,0.06,1,3.35563679199913
72.73,64.671875,273.215914652252,16.7533310742187,61,37,80,63,82,0.12,0.02,0.55,0.25,0.06,0,1.48274330099957
64.78,62.140625,292.867599632721,19.6516849804688,29,27,60,94,71,0.12,0.02,0.55,0.25,0.06,0,1.14148796800055
56.99,50.169921875,310.541926351166,17.6743267184448,26,12,46,97,68,0.12,0.02,0.55,0.25,0.06,0,1.06237072799922
81.11,57.2744140625,310.541926351166,0,19,5,95,86,83,0.12,0.02,0.55,0.25,0.06,0,2.44211824299964
68.28,54.9384765625,321.642113969498,11.1001876183319,96,60,93,15,11,0.12,0.02,0.55,0.25,0.06,0,1.62162214899945
39.64,29.107421875,336.095353871536,14.4532399020386,37,77,32,64,1,0.12,0.02,0.55,0.25,0.06,0,1.55474339400007
82.44,63.259765625,337.70128433754,1.60593046600342,54,34,90,94,38,0.12,0.02,0.55,0.25,0.06,0,1.15495609200025
20.93,20.69921875,357.698621338272,19.9973370007324,40,90,6,41,13,0.12,0.02,0.55,0.25,0.06,0,1.29903394800021
38.92,41.12109375,377.456380653458,19.7577593151855,9,78,30,58,88,0.12,0.02,0.55,0.25,0.06,0,1.09298716899957
