Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
65.68,33.5498046875,0,0,77,2,63,75,50,0.12,0.02,0.55,0.25,0.06,1,14.5559745279897
49.63,74.7509765625,0,0,22,20,76,17,9,0.12,0.02,0.55,0.25,0.06,1,2.15992264199303
27.79,76.9873046875,0,0,69,95,0,51,81,0.12,0.02,0.55,0.25,0.06,1,1.84073712897953
51.97,11.2255859375,0,0,61,72,29,92,71,0.12,0.02,0.55,0.25,0.06,1,1.38267799001187
46.5,47.669921875,0,0,54,14,37,67,44,0.12,0.02,0.55,0.25,0.06,1,0.894919771992136
54.3,38.46875,0,0,43,62,51,65,60,0.12,0.02,0.55,0.25,0.06,1,0.794867705000797
69.35,50.798828125,0,0,81,52,91,32,9,0.12,0.02,0.55,0.25,0.06,1,0.379261683992809
54.5,55.4150390625,0,0,30,11,83,5,63,0.12,0.02,0.55,0.25,0.06,1,1.27701503399294
42.84,48.9189453125,0,0,55,82,20,86,35,0.12,0.02,0.55,0.25,0.06,1,0.660825147992
67.27,50.7119140625,0,0,75,30,88,33,17,0.12,0.02,0.55,0.25,0.06,1,0.904748228000244
55.99,32.494140625,0,0,39,9,82,15,38,0.12,0.02,0.55,0.25,0.06,0,2.58902126000612
60.81,45.3984375,8.12418706542968,8.12418706542968,94,99,46,83,25,0.12,0.02,0.55,0.25,0.06,0,3.31326505800826
53.14,57.29296875,27.2618295935059,19.1376425280762,60,90,53,59,4,0.12,0.02,0.55,0.25,0.06,0,1.16972419302328
34.4,32.9716796875,47.1598246477509,19.897995054245,36,8,31,33,77,0.12,0.02,0.55,0.25,0.06,0,0.520183807006106
36.49,48.255859375,60.2380523061371,13.0782276583862,4,43,31,64,35,0.12,0.02,0.55,0.25,0.06,0,0.467691712023225
68.56,50.7421875,64.3643301918793,4.12627788574218,4,88,76,88,42,0.12,0.02,0.55,0.25,0.06,0,2.70429317298112
49.64,73.3466796875,64.3643301918793,0,61,51,60,26,30,0.12,0.02,0.55,0.25,0.06,0,0.992944623983931
31.58,46.6474609375,73.0129112367249,8.64858104484558,3,30,24,56,57,0.12,0.02,0.55,0.25,0.06,0,1.07991466802196
36.18,26.0732421875,87.9055835626984,14.8926723259735,48,29,6,98,34,0.12,0.02,0.55,0.25,0.06,0,0.454028573003598
43.28,33.8837890625,103.491144563599,15.5855610009003,50,98,44,32,52,0.12,0.02,0.55,0.25,0.06,0,0.63182878200314
28.69,40.759765625,103.491144563599,0,58,85,7,46,78,0.12,0.02,0.55,0.25,0.06,1,2.33285650800099
24.13,41.705078125,103.491144563599,0,72,59,4,35,56,0.12,0.02,0.55,0.25,0.06,1,1.35008807200938
45.77,40.9970703125,103.491144563599,0,30,51,67,16,5,0.12,0.02,0.55,0.25,0.06,1,1.17596944101388
38.67,40.7578125,103.491144563599,0,34,11,18,89,37,0.12,0.02,0.55,0.25,0.06,1,0.473464540002169
31.51,42.9306640625,103.491144563599,0,22,75,11,74,47,0.12,0.02,0.55,0.25,0.06,1,0.647219311998924
33.95,42.8544921875,103.491144563599,0,60,15,18,65,5,0.12,0.02,0.55,0.25,0.06,1,0.49452823100728
31.75,45.5595703125,103.491144563599,0,25,54,23,38,92,0.12,0.02,0.55,0.25,0.06,1,0.378532162983902
47.58,49.1005859375,103.491144563599,0,93,57,53,1,98,0.12,0.02,0.55,0.25,0.06,1,0.32381027500378
64.7,38.4228515625,103.491144563599,0,57,79,56,88,58,0.12,0.02,0.55,0.25,0.06,1,0.488356731977547
50.32,52.1640625,103.491144563599,0,71,15,43,69,10,0.12,0.02,0.55,0.25,0.06,1,0.462192868988495
54.71,29.525390625,103.491144563599,0,44,17,51,82,9,0.12,0.02,0.55,0.25,0.06,0,2.02883609500714
50.83,34.609375,110.335710794067,6.84456623046874,80,57,59,20,44,0.12,0.02,0.55,0.25,0.06,0,1.65736322500743
21.02,28.36328125,127.639521818237,17.3038110241699,30,4,3,45,74,0.12,0.02,0.55,0.25,0.06,0,0.51724810100859
41.45,30.677734375,141.837436483459,14.1979146652222,56,39,17,84,60,0.12,0.02,0.55,0.25,0.06,0,0.759579217003193
67.28,30.927734375,141.837436483459,0,78,85,60,78,62,0.12,0.02,0.55,0.25,0.06,0,0.486872915003914
26.2,40.736328125,151.272194715576,9.4347582321167,2,75,18,46,51,0.12,0.02,0.55,0.25,0.06,0,0.492014223011211
22.14,49.666015625,151.272194715576,0,48,84,17,1,85,0.12,0.02,0.55,0.25,0.06,0,0.471699135989184
37.94,41.16015625,170.753724401855,19.4815296862793,74,46,42,12,34,0.12,0.02,0.55,0.25,0.06,0,2.30796382200788
15.59,36.8369140625,170.753724401855,0,9,72,8,21,57,0.12,0.02,0.55,0.25,0.06,0,2.16516048801714
58.09,30.8408203125,170.753724401855,0,29,66,80,35,9,0.12,0.02,0.55,0.25,0.06,0,0.307683402003022
56.51,29.2763671875,170.753724401855,0,81,78,39,86,38,0.12,0.02,0.55,0.25,0.06,1,1.01806494398625
62.07,45.5927734375,170.753724401855,0,26,83,74,51,64,0.12,0.02,0.55,0.25,0.06,1,0.705636391998269
70.89,48.177734375,170.753724401855,0,21,90,97,32,87,0.12,0.02,0.55,0.25,0.06,1,0.470152310008416
11.45,55.119140625,170.753724401855,0,31,3,5,18,7,0.12,0.02,0.55,0.25,0.06,1,0.412018871982582
38.35,49.568359375,170.753724401855,0,26,91,46,13,81,0.12,0.02,0.55,0.25,0.06,1,0.651900679018581
63.15,47.7431640625,170.753724401855,0,40,2,86,27,71,0.12,0.02,0.55,0.25,0.06,1,0.61935066600563
