Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
65.68,46.1943359375,0,0,77,2,63,75,50,0.12,0.02,0.55,0.25,0.06,1,9.93220812300206
49.63,56.3076171875,0,0,22,20,76,17,9,0.12,0.02,0.55,0.25,0.06,1,4.80586200299877
27.79,60.6650390625,0,0,69,95,0,51,81,0.12,0.02,0.55,0.25,0.06,1,6.08146533999752
51.97,24.7626953125,0,0,61,72,29,92,71,0.12,0.02,0.55,0.25,0.06,1,4.08152013699873
46.5,42.5341796875,0,0,54,14,37,67,44,0.12,0.02,0.55,0.25,0.06,1,2.94226096599959
54.3,43.26171875,0,0,43,62,51,65,60,0.12,0.02,0.55,0.25,0.06,1,8.48379057100101
69.35,35.52734375,0,0,81,52,91,32,9,0.12,0.02,0.55,0.25,0.06,1,2.96863137800028
54.5,53.505859375,0,0,30,11,83,5,63,0.12,0.02,0.55,0.25,0.06,1,2.00004493899905
42.84,31.2587890625,0,0,55,82,20,86,35,0.12,0.02,0.55,0.25,0.06,1,3.75119472000006
67.27,55.80859375,0,0,75,30,88,33,17,0.12,0.02,0.55,0.25,0.06,1,2.41503012600151
55.99,50.0615234375,18.2426582823944,18.2426582823944,39,9,82,15,38,0.12,0.02,0.55,0.25,0.06,0,2.7700043579971
60.81,65.474609375,37.1547292513275,18.9120709689331,94,99,46,83,25,0.12,0.02,0.55,0.25,0.06,0,1.99187609799992
53.14,23.078125,37.1547292513275,0,60,90,53,59,4,0.12,0.02,0.55,0.25,0.06,0,1.8859359679991
34.4,35.9501953125,57.0345739759827,19.8798447246552,36,8,31,33,77,0.12,0.02,0.55,0.25,0.06,0,3.14409437799986
36.49,53.1455078125,63.1642769513702,6.12970297538758,4,43,31,64,35,0.12,0.02,0.55,0.25,0.06,0,2.50277701199957
68.56,44.1298828125,63.1642769513702,0,4,88,76,88,42,0.12,0.02,0.55,0.25,0.06,0,2.12211317000038
49.64,52.384765625,82.7875900345612,19.6233130831909,61,51,60,26,30,0.12,0.02,0.55,0.25,0.06,0,1.93613539999933
31.58,17.4072265625,92.7442146890259,9.95662465446472,3,30,24,56,57,0.12,0.02,0.55,0.25,0.06,0,2.08837698600109
36.18,43.3583984375,110.167744482651,17.4235297936249,48,29,6,98,34,0.12,0.02,0.55,0.25,0.06,0,2.64229400000113
43.28,32.2666015625,124.102997225494,13.9352527428436,50,98,44,32,52,0.12,0.02,0.55,0.25,0.06,0,2.20621420300085
28.69,54.0673828125,124.102997225494,0,58,85,7,46,78,0.12,0.02,0.55,0.25,0.06,1,5.7282551190001
24.13,48.5166015625,124.102997225494,0,72,59,4,35,56,0.12,0.02,0.55,0.25,0.06,1,1.47944070599988
45.77,23.552734375,124.102997225494,0,30,51,67,16,5,0.12,0.02,0.55,0.25,0.06,1,0.690684064000379
38.67,25.736328125,124.102997225494,0,34,11,18,89,37,0.12,0.02,0.55,0.25,0.06,1,1.93639605100179
31.51,43.876953125,124.102997225494,0,22,75,11,74,47,0.12,0.02,0.55,0.25,0.06,1,1.21800165699824
33.95,42.96484375,124.102997225494,0,60,15,18,65,5,0.12,0.02,0.55,0.25,0.06,1,1.56910142400011
31.75,29.0615234375,124.102997225494,0,25,54,23,38,92,0.12,0.02,0.55,0.25,0.06,1,0.898008602001937
47.58,72.728515625,124.102997225494,0,93,57,53,1,98,0.12,0.02,0.55,0.25,0.06,1,1.77419428299982
