Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
65.68,73.537109375,0,0,77,2,63,75,50,0.12,0.02,0.55,0.25,0.06,1,5.39759452594444
49.63,18.3974609375,0,0,22,20,76,17,9,0.12,0.02,0.55,0.25,0.06,1,3.09784185700119
27.79,68.5498046875,0,0,69,95,0,51,81,0.12,0.02,0.55,0.25,0.06,1,3.25129087490495
51.97,68.5498046875,0,0,61,72,29,92,71,0.12,0.02,0.55,0.25,0.06,1,1.36708772194106
46.5,66.69140625,0,0,54,14,37,67,44,0.12,0.02,0.55,0.25,0.06,1,4.32821610290557
54.3,59.9560546875,0,0,43,62,51,65,60,0.12,0.02,0.55,0.25,0.06,1,2.55168256699108
69.35,74.544921875,0,0,81,52,91,32,9,0.12,0.02,0.55,0.25,0.06,1,4.28842177195475
54.5,21.7294921875,0,0,30,11,83,5,63,0.12,0.02,0.55,0.25,0.06,1,4.41754226700868
42.84,49.853515625,0,0,55,82,20,86,35,0.12,0.02,0.55,0.25,0.06,1,1.37310826196335
67.27,69.6669921875,0,0,75,30,88,33,17,0.12,0.02,0.55,0.25,0.06,1,2.05519673600793
55.99,39.0439453125,5.64156152641296,5.64156152641296,39,9,82,15,38,0.12,0.02,0.55,0.25,0.06,0,2.93041882803664
60.81,92.3037109375,5.64156152641296,0,94,99,46,83,25,0.12,0.02,0.55,0.25,0.06,0,1.58541324804537
53.14,59.6396484375,23.5292900358582,17.8877285094452,60,90,53,59,4,0.12,0.02,0.55,0.25,0.06,0,2.06429149303585
34.4,36.013671875,43.3990931898499,19.8698031539917,36,8,31,33,77,0.12,0.02,0.55,0.25,0.06,0,2.2664945620345
36.49,2.1875,43.3990931898499,0,4,43,31,64,35,0.12,0.02,0.55,0.25,0.06,0,1.66086816100869
68.56,4.328125,43.3990931898499,0,4,88,76,88,42,0.12,0.02,0.55,0.25,0.06,0,0.920835346914828
49.64,51.89453125,63.1449476319885,19.7458544421387,61,51,60,26,30,0.12,0.02,0.55,0.25,0.06,0,3.80253756395541
31.58,2.3076171875,63.1449476319885,0,3,30,24,56,57,0.12,0.02,0.55,0.25,0.06,0,2.11664919101167
36.18,46.4970703125,77.8228506403351,14.6779030083466,48,29,6,98,34,0.12,0.02,0.55,0.25,0.06,0,1.31041735003237
43.28,45.68359375,97.5339874945831,19.711136854248,50,98,44,32,52,0.12,0.02,0.55,0.25,0.06,0,1.04865190200508
28.69,57.197265625,97.5339874945831,0,58,85,7,46,78,0.12,0.02,0.55,0.25,0.06,1,8.01751056604553
24.13,21.447265625,97.5339874945831,0,72,59,4,35,56,0.12,0.02,0.55,0.25,0.06,1,1.95369342295453
45.77,10.248046875,97.5339874945831,0,30,51,67,16,5,0.12,0.02,0.55,0.25,0.06,1,1.6057986819651
38.67,33.3525390625,97.5339874945831,0,34,11,18,89,37,0.12,0.02,0.55,0.25,0.06,1,4.18620955490042
31.51,73.2626953125,97.5339874945831,0,22,75,11,74,47,0.12,0.02,0.55,0.25,0.06,1,4.36781981808599
33.95,56.7626953125,97.5339874945831,0,60,15,18,65,5,0.12,0.02,0.55,0.25,0.06,1,1.85528314299881
31.75,18.232421875,97.5339874945831,0,25,54,23,38,92,0.12,0.02,0.55,0.25,0.06,1,4.19555012404453
47.58,94.9443359375,97.5339874945831,0,93,57,53,1,98,0.12,0.02,0.55,0.25,0.06,1,1.64772852207534
64.7,45.99609375,97.5339874945831,0,57,79,56,88,58,0.12,0.02,0.55,0.25,0.06,1,1.41312715900131
50.32,68.732421875,97.5339874945831,0,71,15,43,69,10,0.12,0.02,0.55,0.25,0.06,1,1.42822236998472
54.71,44.3544921875,112.172160391846,14.6381728972626,44,17,51,82,9,0.12,0.02,0.55,0.25,0.06,0,3.67271764797624
50.83,71.533203125,112.172160391846,0,80,57,59,20,44,0.12,0.02,0.55,0.25,0.06,0,1.43486824200954
21.02,31.037109375,127.15503638031,14.9828759884644,30,4,3,45,74,0.12,0.02,0.55,0.25,0.06,0,1.2076496219961
41.45,54.490234375,138.652650752563,11.4976143722534,56,39,17,84,60,0.12,0.02,0.55,0.25,0.06,0,0.989727711072192
67.28,77.181640625,153.750526399231,15.0978756466675,78,85,60,78,62,0.12,0.02,0.55,0.25,0.06,0,1.08494437299669
26.2,1.556640625,153.750526399231,0,2,75,18,46,51,0.12,0.02,0.55,0.25,0.06,0,1.70423778588884
22.14,46.310546875,153.750526399231,0,48,84,17,1,85,0.12,0.02,0.55,0.25,0.06,0,1.99377019493841
37.94,71.880859375,153.750526399231,0,74,46,42,12,34,0.12,0.02,0.55,0.25,0.06,0,1.46370968001429
15.59,4.3251953125,167.405735166855,13.6552087676239,9,72,8,21,57,0.12,0.02,0.55,0.25,0.06,0,2.03636117593851
58.09,13.9501953125,167.405735166855,0,29,66,80,35,9,0.12,0.02,0.55,0.25,0.06,0,1.06273165799212
56.51,77.6708984375,167.405735166855,0,81,78,39,86,38,0.12,0.02,0.55,0.25,0.06,1,3.88283316197339
62.07,23.0322265625,167.405735166855,0,26,83,74,51,64,0.12,0.02,0.55,0.25,0.06,1,1.82065574801527
70.89,21.45703125,167.405735166855,0,21,90,97,32,87,0.12,0.02,0.55,0.25,0.06,1,2.33090827602427
11.45,6.6943359375,167.405735166855,0,31,3,5,18,7,0.12,0.02,0.55,0.25,0.06,1,1.70825349900406
38.35,73.326171875,167.405735166855,0,26,91,46,13,81,0.12,0.02,0.55,0.25,0.06,1,1.77556627301965
63.15,38.25,167.405735166855,0,40,2,86,27,71,0.12,0.02,0.55,0.25,0.06,1,2.80020384397358
68.96,85.1767578125,167.405735166855,0,36,79,84,54,56,0.12,0.02,0.55,0.25,0.06,1,2.07852178008761
43.94,49.208984375,167.405735166855,0,12,38,43,51,89,0.12,0.02,0.55,0.25,0.06,1,1.37919503299054
59.18,68.81640625,167.405735166855,0,30,40,79,41,18,0.12,0.02,0.55,0.25,0.06,1,1.41932661796454
40.65,3.75,167.405735166855,0,84,57,6,99,23,0.12,0.02,0.55,0.25,0.06,1,1.29016060498543
72.73,37.5869140625,167.405735166855,0,61,37,80,63,82,0.12,0.02,0.55,0.25,0.06,0,0.917249936028384
