Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
58.85,20.7333984375,0,0,77,2,63,75,50,0.25,0.02,0.12,0.06,0.55,1,5.44167605999974
20.99,77.46875,0,0,22,20,76,17,9,0.25,0.02,0.12,0.06,0.55,1,4.32344306298182
66.76,0.6162109375,0,0,69,95,0,51,81,0.25,0.02,0.12,0.06,0.55,1,2.89932230798877
64.74,62.2734375,0,0,61,72,29,92,71,0.25,0.02,0.12,0.06,0.55,1,3.52544710299117
46.44,35.7138671875,0,0,54,14,37,67,44,0.25,0.02,0.12,0.06,0.55,1,1.51005297899246
55.01,52.224609375,0,0,43,62,51,65,60,0.25,0.02,0.12,0.06,0.55,1,1.5513932259928
39.08,43.6328125,0,0,81,52,91,32,9,0.25,0.02,0.12,0.06,0.55,1,0.995889985002577
52.63,14.3681640625,0,0,30,11,83,5,63,0.25,0.02,0.12,0.06,0.55,1,0.988822565006558
42.2,48.619140625,0,0,55,82,20,86,35,0.25,0.02,0.12,0.06,0.55,1,0.965317540976685
41.24,36.669921875,0,0,75,30,88,33,17,0.25,0.02,0.12,0.06,0.55,1,1.00770248798653
41.57,43.4921875,19.8152597607422,19.8152597607422,39,9,82,15,38,0.25,0.02,0.12,0.06,0.55,0,3.31064998998772
49.73,31.8583984375,23.8455526403046,4.03029287956238,94,99,46,83,25,0.25,0.02,0.12,0.06,0.55,0,1.27861272700829
28.9,40.3525390625,37.2875200914001,13.4419674510956,60,90,53,59,4,0.25,0.02,0.12,0.06,0.55,0,0.818762815993978
57.21,40.86328125,43.9267593968201,6.63923930541992,36,8,31,33,77,0.25,0.02,0.12,0.06,0.55,0,1.12028265997651
28.67,46.8486328125,47.403624850235,3.47686545341492,4,43,31,64,35,0.25,0.02,0.12,0.06,0.55,0,0.986896669986891
40.26,38.09375,67.16899289711,19.765368046875,4,88,76,88,42,0.25,0.02,0.12,0.06,0.55,0,0.833085704012774
41.53,47.4462890625,85.4188690835571,18.2498761864471,61,51,60,26,30,0.25,0.02,0.12,0.06,0.55,0,1.27036338401376
38.94,50.79296875,98.3942256741333,12.9753565905762,3,30,24,56,57,0.25,0.02,0.12,0.06,0.55,0,0.78568329900736
37.88,47.0009765625,114.23461500145,15.8403893273163,48,29,6,98,34,0.25,0.02,0.12,0.06,0.55,0,0.857542849000311
50.26,41.634765625,130.514881600265,16.2802665988159,50,98,44,32,52,0.25,0.02,0.12,0.06,0.55,0,0.405719968985068
62.7,40.439453125,130.514881600265,0,58,85,7,46,78,0.25,0.02,0.12,0.06,0.55,1,3.4444424599933
52.56,49.6298828125,130.514881600265,0,72,59,4,35,56,0.25,0.02,0.12,0.06,0.55,1,0.785324804979609
20.27,8.515625,130.514881600265,0,30,51,67,16,5,0.25,0.02,0.12,0.06,0.55,1,1.49032679400989
36.57,24.0595703125,130.514881600265,0,34,11,18,89,37,0.25,0.02,0.12,0.06,0.55,1,0.943217182997614
38.61,38.474609375,130.514881600265,0,22,75,11,74,47,0.25,0.02,0.12,0.06,0.55,1,1.55494576800265
24.11,16.857421875,130.514881600265,0,60,15,18,65,5,0.25,0.02,0.12,0.06,0.55,1,1.40495061900583
62.97,41.8525390625,130.514881600265,0,25,54,23,38,92,0.25,0.02,0.12,0.06,0.55,1,1.32527325602132
84.71,49.1201171875,130.514881600265,0,93,57,53,1,98,0.25,0.02,0.12,0.06,0.55,1,1.42457887699129
59.73,55.7900390625,130.514881600265,0,57,79,56,88,58,0.25,0.02,0.12,0.06,0.55,1,1.12024457799271
32.85,46.6220703125,130.514881600265,0,71,15,43,69,10,0.25,0.02,0.12,0.06,0.55,1,1.45155862599495
27.33,36.9423828125,145.894986433563,15.3801048332977,44,17,51,82,9,0.25,0.02,0.12,0.06,0.55,0,1.7684711549955
53.62,44.7314453125,161.944666211929,16.0496797783661,80,57,59,20,44,0.25,0.02,0.12,0.06,0.55,0,0.599369006988127
51.34,36.6708984375,171.185539179382,9.240872967453,30,4,3,45,74,0.25,0.02,0.12,0.06,0.55,0,0.318513652979163
54.86,63.5888671875,187.375883060532,16.1903438811493,56,39,17,84,60,0.25,0.02,0.12,0.06,0.55,0,1.11306540499208
67.18,49.73828125,192.165205412826,4.78932235229491,78,85,60,78,62,0.25,0.02,0.12,0.06,0.55,0,0.338785630010534
34.97,57.1357421875,192.165205412826,0,2,75,18,46,51,0.25,0.02,0.12,0.06,0.55,0,0.364422843005741
62.53,59.720703125,211.770597966232,19.6053925534058,48,84,17,1,85,0.25,0.02,0.12,0.06,0.55,0,1.31697843899019
43.88,50.4443359375,229.616072651215,17.8454746849823,74,46,42,12,34,0.25,0.02,0.12,0.06,0.55,0,0.3344858349883
37.26,42.1123046875,248.438829612198,18.8227569609833,9,72,8,21,57,0.25,0.02,0.12,0.06,0.55,0,0.929601465992164
25.22,49.5751953125,248.438829612198,0,29,66,80,35,9,0.25,0.02,0.12,0.06,0.55,0,0.905564446991775
52.55,42.7099609375,248.438829612198,0,81,78,39,86,38,0.25,0.02,0.12,0.06,0.55,1,0.000585143017815426
55.3,54.1591796875,248.438829612198,0,26,83,74,51,64,0.25,0.02,0.12,0.06,0.55,1,0.781853544991463
68.46,50.5859375,248.438829612198,0,21,90,97,32,87,0.25,0.02,0.12,0.06,0.55,1,0.518702133995248
