Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
65.68,14.087890625,0,0,77,2,63,75,50,0.12,0.02,0.55,0.25,0.06,1,3.96298794797622
49.63,29.361328125,0,0,22,20,76,17,9,0.12,0.02,0.55,0.25,0.06,1,1.91407429310493
27.79,58.2763671875,0,0,69,95,0,51,81,0.12,0.02,0.55,0.25,0.06,1,2.07648799894378
51.97,43.6328125,0,0,61,72,29,92,71,0.12,0.02,0.55,0.25,0.06,1,5.26477976515889
46.5,31.9228515625,0,0,54,14,37,67,44,0.12,0.02,0.55,0.25,0.06,1,1.91473967698403
54.3,47.56640625,0,0,43,62,51,65,60,0.12,0.02,0.55,0.25,0.06,1,4.47687716106884
69.35,52.998046875,0,0,81,52,91,32,9,0.12,0.02,0.55,0.25,0.06,1,3.29422956099734
54.5,38.126953125,0,0,30,11,83,5,63,0.12,0.02,0.55,0.25,0.06,1,2.94450397300534
42.84,55.9091796875,0,0,55,82,20,86,35,0.12,0.02,0.55,0.25,0.06,1,5.07300856499933
67.27,42.2216796875,0,0,75,30,88,33,17,0.12,0.02,0.55,0.25,0.06,1,1.48244288493879
55.99,46.9267578125,15.892882052536,15.892882052536,39,9,82,15,38,0.12,0.02,0.55,0.25,0.06,0,5.95026731700636
60.81,68.26171875,33.1164764360809,17.2235943835449,94,99,46,83,25,0.12,0.02,0.55,0.25,0.06,0,8.25012397789396
53.14,63.58984375,47.6565147161102,14.5400382800293,60,90,53,59,4,0.12,0.02,0.55,0.25,0.06,0,2.31886780797504
34.4,34.1953125,67.6544198674774,19.9979051513672,36,8,31,33,77,0.12,0.02,0.55,0.25,0.06,0,6.07915984513238
36.49,31.06640625,86.1836514092255,18.529231541748,4,43,31,64,35,0.12,0.02,0.55,0.25,0.06,0,1.7265185599681
68.56,41.505859375,86.1836514092255,0,4,88,76,88,42,0.12,0.02,0.55,0.25,0.06,0,2.47846980299801
49.64,35.5517578125,96.2597230125427,10.0760716033173,61,51,60,26,30,0.12,0.02,0.55,0.25,0.06,0,2.24063444393687
31.58,28.947265625,115.913158498077,19.6534354855347,3,30,24,56,57,0.12,0.02,0.55,0.25,0.06,0,1.52437867014669
36.18,49.0107421875,127.681761243973,11.7686027458954,48,29,6,98,34,0.12,0.02,0.55,0.25,0.06,0,2.05420409399085
43.28,54.7353515625,141.120507272949,13.4387460289764,50,98,44,32,52,0.12,0.02,0.55,0.25,0.06,0,1.84899226203561
28.69,38.5615234375,141.120507272949,0,58,85,7,46,78,0.12,0.02,0.55,0.25,0.06,1,2.4375034510158
24.13,34.6494140625,141.120507272949,0,72,59,4,35,56,0.12,0.02,0.55,0.25,0.06,1,2.01795547013171
45.77,24.8408203125,141.120507272949,0,30,51,67,16,5,0.12,0.02,0.55,0.25,0.06,1,5.33629300212488
38.67,46.5869140625,141.120507272949,0,34,11,18,89,37,0.12,0.02,0.55,0.25,0.06,1,1.16630541509949
31.51,35.703125,141.120507272949,0,22,75,11,74,47,0.12,0.02,0.55,0.25,0.06,1,1.59995364095084
33.95,31.3583984375,141.120507272949,0,60,15,18,65,5,0.12,0.02,0.55,0.25,0.06,1,1.35077552893199
31.75,40.2978515625,141.120507272949,0,25,54,23,38,92,0.12,0.02,0.55,0.25,0.06,1,2.28879868611693
47.58,34.9638671875,141.120507272949,0,93,57,53,1,98,0.12,0.02,0.55,0.25,0.06,1,1.26023676106706
64.7,53.0283203125,141.120507272949,0,57,79,56,88,58,0.12,0.02,0.55,0.25,0.06,1,1.32216801098548
50.32,29.5869140625,141.120507272949,0,71,15,43,69,10,0.12,0.02,0.55,0.25,0.06,1,1.09302262216806
54.71,40.330078125,150.781399616394,9.66089234344482,44,17,51,82,9,0.12,0.02,0.55,0.25,0.06,0,1.8288691258058
50.83,47.3798828125,170.18623418602,19.4048345696259,80,57,59,20,44,0.12,0.02,0.55,0.25,0.06,0,1.56910729012452
21.02,20.298828125,190.160229742355,19.9739955563354,30,4,3,45,74,0.12,0.02,0.55,0.25,0.06,0,2.25647962908261
41.45,36.462890625,208.916666746445,18.7564370040894,56,39,17,84,60,0.12,0.02,0.55,0.25,0.06,0,2.3876933241263
67.28,66.388671875,228.876943455124,19.9602767086792,78,85,60,78,62,0.12,0.02,0.55,0.25,0.06,0,1.20895027718507
26.2,45.912109375,229.448580654526,0.571637199401852,2,75,18,46,51,0.12,0.02,0.55,0.25,0.06,0,1.43133968301117
22.14,35.6572265625,240.312809957428,10.8642293029022,48,84,17,1,85,0.12,0.02,0.55,0.25,0.06,0,1.67611773801036
37.94,38.6552734375,260.287229152908,19.9744191954803,74,46,42,12,34,0.12,0.02,0.55,0.25,0.06,0,2.5991026761476
15.59,44.7275390625,260.287229152908,0,9,72,8,21,57,0.12,0.02,0.55,0.25,0.06,0,1.40422807494178
58.09,41.609375,266.706679133377,6.41944998046876,29,66,80,35,9,0.12,0.02,0.55,0.25,0.06,0,1.4499128840398
56.51,35.2119140625,266.706679133377,0,81,78,39,86,38,0.12,0.02,0.55,0.25,0.06,1,6.53645910602063
62.07,58.5888671875,266.706679133377,0,26,83,74,51,64,0.12,0.02,0.55,0.25,0.06,1,0.829186942894012
70.89,63.3134765625,266.706679133377,0,21,90,97,32,87,0.12,0.02,0.55,0.25,0.06,1,1.42034457693808
11.45,8.6416015625,266.706679133377,0,31,3,5,18,7,0.12,0.02,0.55,0.25,0.06,1,1.21099329390563
38.35,43.0546875,266.706679133377,0,26,91,46,13,81,0.12,0.02,0.55,0.25,0.06,1,1.73920649802312
63.15,45.9013671875,266.706679133377,0,40,2,86,27,71,0.12,0.02,0.55,0.25,0.06,1,2.2215478811413
68.96,67.505859375,266.706679133377,0,36,79,84,54,56,0.12,0.02,0.55,0.25,0.06,1,1.4430568900425
43.94,60.59765625,266.706679133377,0,12,38,43,51,89,0.12,0.02,0.55,0.25,0.06,1,1.54561375081539
59.18,44.37109375,266.706679133377,0,30,40,79,41,18,0.12,0.02,0.55,0.25,0.06,1,1.86759347608313
40.65,63.82421875,266.706679133377,0,84,57,6,99,23,0.12,0.02,0.55,0.25,0.06,1,1.30432255007327
72.73,48.8017578125,266.706679133377,0,61,37,80,63,82,0.12,0.02,0.55,0.25,0.06,0,6.10682771797292
64.78,29.3349609375,266.706679133377,0,29,27,60,94,71,0.12,0.02,0.55,0.25,0.06,0,5.05597072001547
56.99,44.5419921875,278.959034208374,12.252355074997,26,12,46,97,68,0.12,0.02,0.55,0.25,0.06,0,2.39171970193274
81.11,34.8310546875,278.959034208374,0,19,5,95,86,83,0.12,0.02,0.55,0.25,0.06,0,1.9362679370679
68.28,41.79296875,278.959034208374,0,96,60,93,15,11,0.12,0.02,0.55,0.25,0.06,0,1.30941236903891
39.64,39.96875,298.953630380249,19.994596171875,37,77,32,64,1,0.12,0.02,0.55,0.25,0.06,0,1.18329095095396
82.44,58.3154296875,298.953630380249,0,54,34,90,94,38,0.12,0.02,0.55,0.25,0.06,0,1.03837685193866
20.93,46.736328125,298.953630380249,0,40,90,6,41,13,0.12,0.02,0.55,0.25,0.06,0,2.6195307308808
38.92,51.3203125,311.265242875366,12.3116124951172,9,78,30,58,88,0.12,0.02,0.55,0.25,0.06,0,1.86361958598718
50.81,44.03125,328.967670297241,17.702427421875,88,60,65,6,30,0.12,0.02,0.55,0.25,0.06,0,3.55426910403185
69.97,47.1806640625,328.967670297241,0,69,19,80,51,76,0.12,0.02,0.55,0.25,0.06,1,2.49540094006807
46.17,67.11328125,328.967670297241,0,18,8,48,53,70,0.12,0.02,0.55,0.25,0.06,1,2.50663205003366
53.95,80.224609375,328.967670297241,0,20,67,79,4,96,0.12,0.02,0.55,0.25,0.06,1,1.49313036096282
25.03,36.4482421875,328.967670297241,0,98,55,6,35,2,0.12,0.02,0.55,0.25,0.06,1,4.32109369407408
35.58,28.49609375,328.967670297241,0,80,21,14,70,6,0.12,0.02,0.55,0.25,0.06,1,1.80908111389726
65.59,45.1708984375,328.967670297241,0,26,51,100,15,45,0.12,0.02,0.55,0.25,0.06,1,1.48023482505232
44.65,47.896484375,328.967670297241,0,60,10,29,72,55,0.12,0.02,0.55,0.25,0.06,1,2.34880481893197
41.98,45.4736328125,328.967670297241,0,84,58,18,62,89,0.12,0.02,0.55,0.25,0.06,1,4.39056405215524
60.76,47.201171875,328.967670297241,0,52,63,51,91,41,0.12,0.02,0.55,0.25,0.06,1,4.00223050103523
36.45,48.9619140625,328.967670297241,0,54,34,13,66,94,0.12,0.02,0.55,0.25,0.06,1,2.5913702249527
43.66,36.3828125,346.319797401733,17.3521271044922,61,84,22,90,1,0.12,0.02,0.55,0.25,0.06,0,3.46542133600451
79.3,51.41796875,346.319797401733,0,23,13,91,91,58,0.12,0.02,0.55,0.25,0.06,0,4.45858918898739
62.46,28.4208984375,346.319797401733,0,9,12,77,73,9,0.12,0.02,0.55,0.25,0.06,0,2.22724019410089
31.01,38.111328125,363.798354344788,17.4785569430542,36,77,13,54,75,0.12,0.02,0.55,0.25,0.06,0,2.44771837606095
47.42,37.068359375,378.44053116333,14.6421768185425,27,57,48,56,44,0.12,0.02,0.55,0.25,0.06,0,2.27448565792292
56.6,40.20703125,385.004059941406,6.56352877807617,69,72,76,4,68,0.12,0.02,0.55,0.25,0.06,0,3.09342682803981
64.89,47.1396484375,389.250310911789,4.24625097038269,48,10,61,84,73,0.12,0.02,0.55,0.25,0.06,0,2.87801660900004
21.14,13.888671875,406.621222932968,17.3709120211792,32,7,4,56,16,0.12,0.02,0.55,0.25,0.06,0,3.50354166585021
8.75,3.9609375,425.474466951523,18.8532440185547,27,24,2,15,3,0.12,0.02,0.55,0.25,0.06,0,1.67935012211092
69.88,47.107421875,425.474466951523,0,98,36,83,41,25,0.12,0.02,0.55,0.25,0.06,0,4.55368918390013
64.12,43.8251953125,425.474466951523,0,24,77,67,71,85,0.12,0.02,0.55,0.25,0.06,1,1.99096024688333
58.36,62.2587890625,425.474466951523,0,52,44,55,65,79,0.12,0.02,0.55,0.25,0.06,1,0.0224236871581525
40.93,44.9326171875,425.474466951523,0,89,31,14,75,53,0.12,0.02,0.55,0.25,0.06,1,1.51138842408545
71.42,52.775390625,425.474466951523,0,78,43,84,54,25,0.12,0.02,0.55,0.25,0.06,1,1.5548097230494
26.11,41.4775390625,425.474466951523,0,6,9,17,44,81,0.12,0.02,0.55,0.25,0.06,1,1.66843204991892
48.12,43.845703125,425.474466951523,0,91,58,29,65,64,0.12,0.02,0.55,0.25,0.06,1,1.45706182182766
79.4,54.96875,425.474466951523,0,50,97,81,93,61,0.12,0.02,0.55,0.25,0.06,1,1.19071100605652
26.02,52.2646484375,425.474466951523,0,98,71,1,29,84,0.12,0.02,0.55,0.25,0.06,1,1.03941049496643
35.57,28.3876953125,425.474466951523,0,44,17,11,80,65,0.12,0.02,0.55,0.25,0.06,1,2.35017122095451
54.27,42.455078125,425.474466951523,0,50,29,64,37,54,0.12,0.02,0.55,0.25,0.06,1,1.68659499799833
32.95,30.4521484375,445.162503830109,19.6880368785858,76,84,10,51,65,0.12,0.02,0.55,0.25,0.06,0,3.44110674108379
77.02,28.453125,445.162503830109,0,15,0,97,81,27,0.12,0.02,0.55,0.25,0.06,0,1.89073965302669
58.71,40.0546875,447.761469606476,2.59896577636718,28,12,48,93,91,0.12,0.02,0.55,0.25,0.06,0,2.03578125708736
69.65,39.435546875,447.761469606476,0,24,39,97,28,94,0.12,0.02,0.55,0.25,0.06,0,1.984915623907
67.34,43.150390625,447.761469606476,0,77,88,87,15,79,0.12,0.02,0.55,0.25,0.06,0,2.26331369997934
61.5,47.5498046875,458.031072143631,10.2696025371551,91,84,71,31,35,0.12,0.02,0.55,0.25,0.06,0,1.6574372779578
34.59,35.916015625,477.943156271744,19.9120841281128,24,9,19,62,93,0.12,0.02,0.55,0.25,0.06,0,3.32527919695713
41.75,46.85546875,496.639865713882,18.6967094421387,69,56,26,53,80,0.12,0.02,0.55,0.25,0.06,0,0.852687197970226
23.8,19.6552734375,515.780927799988,19.1410620861053,30,18,2,74,4,0.12,0.02,0.55,0.25,0.06,0,3.11355234705843
23,20.9814453125,535.577199648666,19.7962718486786,43,83,1,51,48,0.12,0.02,0.55,0.25,0.06,0,2.09729916090146
23.63,25.6953125,535.577199648666,0,3,1,33,6,60,0.12,0.02,0.55,0.25,0.06,1,6.52165417303331
16.18,13.7568359375,535.577199648666,0,89,41,4,8,8,0.12,0.02,0.55,0.25,0.06,1,1.41544000711292
39.38,39.06640625,535.577199648666,0,81,80,2,86,91,0.12,0.02,0.55,0.25,0.06,1,3.34232581686229
67.92,50.16796875,535.577199648666,0,40,29,84,62,14,0.12,0.02,0.55,0.25,0.06,1,1.20646280585788
61,57.9892578125,535.577199648666,0,23,84,84,22,81,0.12,0.02,0.55,0.25,0.06,1,2.27072872198187
52.36,38.642578125,535.577199648666,0,54,61,52,64,1,0.12,0.02,0.55,0.25,0.06,1,3.19428791594692
29.96,53.078125,535.577199648666,0,2,69,17,69,29,0.12,0.02,0.55,0.25,0.06,1,1.68875065119937
32.2,37.21875,535.577199648666,0,6,58,30,32,97,0.12,0.02,0.55,0.25,0.06,1,1.3727328220848
19.02,14.75390625,535.577199648666,0,19,35,10,40,9,0.12,0.02,0.55,0.25,0.06,1,1.41392049891874
10.64,14.427734375,535.577199648666,0,50,74,1,9,6,0.12,0.02,0.55,0.25,0.06,1,1.56506653595716
51.72,47.341796875,554.618766518478,19.041566869812,88,99,52,20,93,0.12,0.02,0.55,0.25,0.06,0,4.2213640070986
59.16,53.6962890625,573.12615965805,18.5073931395721,65,79,51,79,33,0.12,0.02,0.55,0.25,0.06,0,1.21583322016522
5.65,19.5439453125,583.474073840713,10.347914182663,11,90,0,7,13,0.12,0.02,0.55,0.25,0.06,0,3.01327722612768
30.53,31.2646484375,603.447088424377,19.9730145836639,94,30,21,26,10,0.12,0.02,0.55,0.25,0.06,0,1.77737241680734
49.64,50.6220703125,623.398865319443,19.9517768950653,40,73,65,25,23,0.12,0.02,0.55,0.25,0.06,0,1.22449821303599
63.76,62.0830078125,643.258250179596,19.8593848601532,50,86,63,75,44,0.12,0.02,0.55,0.25,0.06,0,1.70195261295885
40.82,14.8193359375,643.258250179596,0,40,72,37,55,8,0.12,0.02,0.55,0.25,0.06,0,1.40754830813967
60.4,49.958984375,657.807509815521,14.5492596359253,59,28,74,30,76,0.12,0.02,0.55,0.25,0.06,0,1.28608310502023
19.16,11.09375,674.554290362396,16.746780546875,23,0,14,30,20,0.12,0.02,0.55,0.25,0.06,0,2.80856836983003
65.76,49.1328125,680.731122154388,6.17683179199218,55,21,78,48,64,0.12,0.02,0.55,0.25,0.06,0,1.71696218010038
51.55,54.32421875,680.731122154388,0,17,92,72,15,72,0.12,0.02,0.55,0.25,0.06,1,3.47849972709082
42.24,48.5341796875,680.731122154388,0,19,83,20,96,55,0.12,0.02,0.55,0.25,0.06,1,3.55239172512665
55.26,42.646484375,680.731122154388,0,22,21,63,63,30,0.12,0.02,0.55,0.25,0.06,1,1.04766942001879
67.86,57.572265625,680.731122154388,0,82,42,81,27,98,0.12,0.02,0.55,0.25,0.06,1,1.26943366788328
36.73,56.833984375,680.731122154388,0,87,45,34,3,99,0.12,0.02,0.55,0.25,0.06,1,0.731025942834094
15.5,24.1259765625,680.731122154388,0,68,19,5,1,66,0.12,0.02,0.55,0.25,0.06,1,1.04605426895432
27.69,23.59375,680.731122154388,0,11,31,31,12,95,0.12,0.02,0.55,0.25,0.06,1,1.5558157931082
63.63,31.4365234375,680.731122154388,0,98,90,80,7,72,0.12,0.02,0.55,0.25,0.06,1,1.50953081203625
46.82,35.28125,680.731122154388,0,46,15,65,3,75,0.12,0.02,0.55,0.25,0.06,1,2.20951724494807
50.26,43.384765625,680.731122154388,0,89,1,33,83,11,0.12,0.02,0.55,0.25,0.06,1,2.56801990000531
22.82,35.845703125,692.247675059357,11.5165529049683,2,81,25,25,16,0.12,0.02,0.55,0.25,0.06,0,8.92300097201951
29.87,36.0302734375,710.350226618118,18.1025515587616,28,43,26,37,35,0.12,0.02,0.55,0.25,0.06,0,5.42828143294901
34.31,49.4248046875,718.927360581055,8.5771339629364,33,30,32,27,90,0.12,0.02,0.55,0.25,0.06,0,3.92637154692784
51.9,60.4521484375,735.270398436203,16.3430378551483,97,90,37,65,31,0.12,0.02,0.55,0.25,0.06,0,2.93204094585963
62.38,66.861328125,754.266283348007,18.9958849118042,81,80,79,11,81,0.12,0.02,0.55,0.25,0.06,0,2.61869839509018
32.45,42.13671875,769.574657340927,15.3083739929199,78,89,32,11,16,0.12,0.02,0.55,0.25,0.06,0,2.12043834594078
48.43,60.244140625,782.595961405563,13.0213040646362,67,71,24,81,92,0.12,0.02,0.55,0.25,0.06,0,1.70253556105308
60.34,52.5966796875,799.598010932464,17.0020495269012,98,100,52,70,8,0.12,0.02,0.55,0.25,0.06,0,3.07221103599295
59.06,64.5576171875,818.08682119545,18.4888102629852,90,81,36,98,39,0.12,0.02,0.55,0.25,0.06,0,3.08256612089463
41.16,11.8408203125,818.08682119545,0,2,2,54,44,3,0.12,0.02,0.55,0.25,0.06,0,2.93176701385528
53.79,28.9384765625,818.08682119545,0,37,42,41,100,16,0.12,0.02,0.55,0.25,0.06,1,1.64753599395044
78.12,54.4658203125,818.08682119545,0,44,27,97,59,70,0.12,0.02,0.55,0.25,0.06,1,1.20514431595802
65.9,65.123046875,818.08682119545,0,65,76,89,25,23,0.12,0.02,0.55,0.25,0.06,1,1.03696422302164
65.77,52.9560546875,818.08682119545,0,60,24,73,66,24,0.12,0.02,0.55,0.25,0.06,1,1.27585502108559
42.56,59.9189453125,818.08682119545,0,19,31,37,59,76,0.12,0.02,0.55,0.25,0.06,1,1.57522371714003
47.75,47.0791015625,818.08682119545,0,32,50,58,27,71,0.12,0.02,0.55,0.25,0.06,1,3.4337114749942
49.39,53.4013671875,818.08682119545,0,46,65,50,43,72,0.12,0.02,0.55,0.25,0.06,1,1.34179788595065
55.79,29.8515625,818.08682119545,0,1,8,58,81,56,0.12,0.02,0.55,0.25,0.06,1,2.12098342599347
