sub,NTrials,iTrial,correct_response,response,bars1,bars2,bars3,bars4,bars5,weights1,weights2,weights3,weights4,weights5,condition,RT
1,100,24,70.0,55.0,93.0,42.0,36.0,75.0,21.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2087
1,100,25,70.0,55.0,93.0,42.0,36.0,75.0,21.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2087
1,100,26,70.0,55.0,93.0,42.0,36.0,75.0,21.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2087
1,100,27,60.33333333333333,59.0,4.0,83.0,20.0,94.0,45.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,4115
1,100,28,36.99999999999999,44.0,64.0,39.0,82.0,8.0,86.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2928
1,100,29,51.99999999999999,54.0,43.0,63.0,6.0,50.0,89.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2434
1,100,30,62.66666666666666,52.0,88.0,50.0,6.0,50.0,56.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3475
1,100,31,82.66666666666666,84.0,60.0,91.0,86.0,97.0,39.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1776
1,100,32,50.66666666666666,80.0,38.0,78.0,78.0,36.0,100.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2574
1,100,33,44.0,52.0,40.0,48.0,13.0,44.0,69.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3466
1,100,34,80.0,70.0,86.0,84.0,7.0,70.0,75.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3618
1,100,35,80.0,70.0,86.0,84.0,7.0,70.0,75.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3618
1,100,36,66.66666666666666,64.0,86.0,98.0,31.0,16.0,68.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,8240
1,100,37,42.66666666666666,78.0,74.0,19.0,92.0,35.0,86.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3715
1,100,38,42.66666666666666,78.0,74.0,19.0,92.0,35.0,86.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3715
1,100,39,65.33333333333333,62.0,25.0,81.0,74.0,90.0,58.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3018
1,100,40,60.33333333333333,53.0,1.0,94.0,71.0,86.0,5.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2199
1,100,41,56.33333333333333,61.0,91.0,45.0,59.0,33.0,75.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1687
1,100,42,33.0,45.0,89.0,9.0,42.0,1.0,57.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2734
1,100,43,33.0,45.0,89.0,9.0,42.0,1.0,57.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2734
1,100,44,35.33333333333333,23.0,68.0,23.0,10.0,15.0,91.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,1983
1,100,45,46.33333333333333,43.0,60.0,15.0,32.0,64.0,92.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2833
1,100,46,55.66666666666666,62.0,84.0,25.0,88.0,58.0,48.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,2963
1,100,47,51.66666666666666,40.0,85.0,49.0,75.0,21.0,97.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,3354
1,100,48,26.666666666666664,56.0,0.0,71.0,95.0,9.0,92.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,4693
1,100,49,26.666666666666664,56.0,0.0,71.0,95.0,9.0,92.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1,4693
