sub,NTrials,iTrial,correct_response,response,bars1,bars2,bars3,bars4,bars5,weights1,weights2,weights3,weights4,weights5,condition,RT
6,100,1,25.33333333333333,32.0,74.0,23.0,30.0,61.0,23.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,9686.774999951012
6,100,2,40.66666666666666,52.0,87.0,22.0,48.0,32.0,52.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,15626.385000010489
6,100,3,37.333333333333336,90.0,18.0,15.0,4.0,94.0,93.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,8628.610000014305
6,100,4,19.333333333333336,75.0,83.0,27.0,1.0,61.0,30.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,10080.205000005662
6,100,5,33.33333333333333,55.0,88.0,64.0,25.0,25.0,11.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3658.414999954401
6,100,6,22.666666666666664,23.0,87.0,50.0,6.0,83.0,12.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,6522.895000001881
6,100,7,88.33333333333331,76.0,2.0,100.0,100.0,67.0,65.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,4137.044999981299
6,100,8,51.66666666666666,63.0,29.0,84.0,31.0,54.0,40.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2066.11499999417
6,100,9,58.33333333333333,43.0,11.0,34.0,44.0,88.0,97.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1771.2500000488944
6,100,10,42.33333333333333,35.0,30.0,48.0,40.0,14.0,39.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2071.324999968056
6,100,11,56.33333333333334,72.0,57.0,96.0,63.0,80.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3324.625000008382
6,100,12,76.66666666666666,84.0,41.0,48.0,97.0,14.0,85.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1468.4399999678135
