sub,NTrials,iTrial,correct_response,response,bars1,bars2,bars3,bars4,bars5,weights1,weights2,weights3,weights4,weights5,condition,RT
5,100,36,45.66666666666666,51.0,82.0,38.0,18.0,37.0,61.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2236.800000013318
5,100,37,8.333333333333332,16.0,8.0,53.0,14.0,3.0,70.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2062.7999999560416
5,100,38,53.66666666666666,24.0,12.0,63.0,51.0,98.0,40.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2603.399999963585
5,100,39,60.66666666666666,40.0,94.0,70.0,37.0,51.0,5.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2619.699999981094
5,100,40,48.66666666666666,48.0,87.0,61.0,43.0,16.0,33.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2573.7000000081025
5,100,41,65.66666666666666,51.0,86.0,3.0,33.0,78.0,80.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2568.700000003446
5,100,42,39.66666666666666,44.0,89.0,26.0,13.0,17.0,86.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3003.8000000058673
5,100,43,62.33333333333333,63.0,65.0,67.0,43.0,79.0,96.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3539.600000018254
5,100,44,40.33333333333333,47.0,0.0,85.0,94.0,27.0,51.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3452.199999999721
5,100,45,65.66666666666667,63.0,88.0,3.0,86.0,23.0,96.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,5997.0000000321315
5,100,46,39.0,43.0,10.0,87.0,15.0,92.0,25.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3177.9000000096858
5,100,47,43.66666666666666,37.0,94.0,5.0,33.0,4.0,88.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3406.5999999875207
5,100,48,51.66666666666666,55.0,48.0,48.0,72.0,35.0,70.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2040.3999999980442
5,100,49,33.33333333333333,56.0,6.0,27.0,94.0,0.0,58.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3642.3000000067987
5,100,50,67.33333333333333,49.0,87.0,51.0,28.0,87.0,64.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,1923.4000000287774
5,100,51,58.66666666666666,43.0,81.0,72.0,29.0,66.0,98.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3503.8000000058673
5,100,52,56.33333333333333,34.0,6.0,25.0,73.0,90.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,8051.100000040606
5,100,53,21.33333333333333,17.0,61.0,92.0,2.0,1.0,9.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2479.6000000205827
5,100,54,46.0,34.0,25.0,87.0,19.0,94.0,43.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,4734.699999971781
5,100,55,27.0,22.0,40.0,54.0,3.0,38.0,31.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2756.3000000081956
5,100,56,33.666666666666664,16.0,30.0,34.0,20.0,51.0,94.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2388.5000000009313
5,100,57,34.0,21.0,8.0,1.0,80.0,14.0,86.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2587.799999979325
5,100,58,19.33333333333333,12.0,45.0,35.0,9.0,4.0,68.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,5273.099999991246
5,100,59,58.0,39.0,71.0,51.0,49.0,54.0,30.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,4374.599999981001
5,100,60,49.66666666666666,26.0,89.0,26.0,17.0,43.0,27.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,3009.000000020024
5,100,61,41.66666666666666,25.0,92.0,91.0,13.0,20.0,30.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,2312.3999999952507
5,100,62,72.66666666666666,57.0,47.0,26.0,95.0,76.0,15.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1,1891.8999999878
