sub,NTrials,iTrial,correct_response,response,bars1,bars2,bars3,bars4,bars5,weights1,weights2,weights3,weights4,weights5,condition,RT
3,100,40,70.0,71.0,13.0,77.0,79.0,23.0,54.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1348
3,100,41,39.0,47.0,25.0,31.0,43.0,17.0,43.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2075
3,100,42,42.33333333333333,44.0,33.0,92.0,33.0,23.0,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2883
3,100,43,43.0,57.0,89.0,36.0,37.0,10.0,56.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,4881
3,100,44,34.666666666666664,45.0,37.0,6.0,38.0,67.0,60.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2037
3,100,45,50.33333333333333,46.0,64.0,52.0,12.0,57.0,87.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,7580
3,100,46,65.33333333333333,66.0,87.0,52.0,60.0,73.0,84.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2468
3,100,47,58.33333333333333,65.0,28.0,95.0,65.0,3.0,15.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2334
3,100,48,41.0,60.0,55.0,19.0,23.0,81.0,81.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3468
3,100,49,42.0,48.0,72.0,58.0,0.0,79.0,68.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3879
3,100,50,85.0,75.0,94.0,91.0,81.0,43.0,83.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3169
3,100,51,50.0,49.0,82.0,54.0,96.0,10.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3470
3,100,52,59.0,59.0,86.0,71.0,96.0,93.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2660
3,100,53,60.66666666666666,60.0,6.0,42.0,56.0,39.0,84.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2358
3,100,54,55.0,55.0,3.0,44.0,93.0,69.0,28.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1787
3,100,55,61.0,63.0,39.0,88.0,14.0,62.0,81.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,4220
3,100,56,38.66666666666666,45.0,36.0,34.0,45.0,2.0,37.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3067
3,100,57,48.0,46.0,41.0,31.0,29.0,81.0,84.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2489
3,100,58,66.66666666666666,58.0,29.0,49.0,57.0,4.0,94.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2832
3,100,59,61.33333333333333,48.0,13.0,66.0,89.0,43.0,29.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,4331
3,100,60,61.33333333333333,48.0,41.0,69.0,39.0,27.0,76.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,8866
3,100,61,62.33333333333333,69.0,52.0,64.0,75.0,95.0,48.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3456
3,100,62,60.66666666666666,61.0,23.0,96.0,24.0,32.0,62.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,5089
3,100,63,53.33333333333333,56.0,60.0,38.0,50.0,52.0,72.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,6174
3,100,64,28.33333333333333,41.0,45.0,45.0,0.0,6.0,40.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3084
3,100,65,68.33333333333333,55.0,67.0,85.0,56.0,27.0,64.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2857
3,100,66,37.66666666666666,48.0,68.0,66.0,36.0,37.0,11.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,6180
3,100,67,83.33333333333331,57.0,12.0,99.0,98.0,64.0,53.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2207
3,100,68,35.0,31.0,59.0,62.0,30.0,28.0,13.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,6451
3,100,69,33.666666666666664,59.0,57.0,73.0,1.0,60.0,27.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3800
3,100,70,64.33333333333333,61.0,47.0,85.0,72.0,61.0,36.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3152
3,100,71,49.33333333333333,53.0,98.0,50.0,24.0,22.0,74.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,4128
3,100,72,37.66666666666666,47.0,40.0,2.0,61.0,78.0,50.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3197
3,100,73,39.0,35.0,25.0,19.0,56.0,11.0,42.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,9064
3,100,74,45.0,41.0,38.0,35.0,33.0,37.0,67.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,4120
3,100,75,24.666666666666664,40.0,70.0,40.0,28.0,89.0,6.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3295
3,100,76,60.33333333333333,30.0,23.0,85.0,62.0,11.0,34.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2462
3,100,77,42.333333333333336,34.0,0.0,30.0,96.0,70.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3714
3,100,78,37.66666666666666,34.0,78.0,0.0,44.0,34.0,69.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1822
3,100,79,46.0,59.0,97.0,15.0,53.0,81.0,70.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2669
3,100,80,19.0,31.0,87.0,7.0,27.0,79.0,23.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1836
3,100,81,71.66666666666666,71.0,82.0,64.0,71.0,94.0,80.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1700
3,100,82,25.666666666666664,42.0,32.0,15.0,8.0,86.0,54.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2473
3,100,83,40.0,36.0,74.0,19.0,53.0,7.0,48.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3222
3,100,84,46.66666666666666,39.0,45.0,30.0,24.0,85.0,86.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1655
3,100,85,44.33333333333333,46.0,83.0,91.0,13.0,33.0,29.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3106
3,100,86,8.0,19.0,23.0,13.0,5.0,20.0,6.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1900
3,100,87,30.666666666666664,37.0,51.0,0.0,56.0,36.0,36.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1959
3,100,88,29.666666666666664,21.0,96.0,43.0,30.0,9.0,16.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1221
3,100,89,67.33333333333333,46.0,60.0,36.0,92.0,46.0,74.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,962
3,100,90,70.99999999999999,36.0,19.0,97.0,91.0,13.0,25.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1774
3,100,91,70.66666666666666,39.0,90.0,60.0,76.0,31.0,76.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1563
3,100,92,30.0,35.0,53.0,39.0,21.0,27.0,30.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1161
3,100,93,64.0,70.0,61.0,66.0,28.0,83.0,98.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2213
3,100,94,47.0,52.0,52.0,9.0,64.0,86.0,68.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1539
3,100,95,70.33333333333333,67.0,62.0,90.0,46.0,21.0,75.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1540
3,100,96,31.0,27.0,37.0,71.0,14.0,29.0,8.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1402
3,100,97,39.0,31.0,10.0,65.0,48.0,47.0,4.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1476
3,100,98,56.0,45.0,72.0,62.0,99.0,94.0,7.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1539
3,100,99,77.0,76.0,80.0,77.0,82.0,98.0,72.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,3966
3,100,100,83.33333333333333,60.0,29.0,83.0,81.0,34.0,86.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,1206
